date,stream_no,DOC_rep,DOC_mmolm3,DOC_flag,TN_rep,TN_mmolm3,TN_flag,TP_rep,TP_mmolm3,TP_flag
1989-05-24,805,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1989-05-24,830,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,"NA"
1989-05-24,835,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1989-05-27,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-05-27,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-06-03,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-06-03,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-06-09,505,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1989-06-09,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-06-16,505,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-06-16,510,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1989-06-23,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-06-28,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-06-28,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1989-06-28,515,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-06-28,540,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1989-06-28,640,NA,NA,NA,NA,NA,NA,1,0.6779932214237723,"NA"
1989-06-28,670,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1989-06-28,790,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1989-06-28,800,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1989-06-28,805,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,"NA"
1989-06-28,835,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1989-06-29,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-07-25,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1989-07-25,510,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1989-07-25,515,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-07-25,540,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1989-07-25,670,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1989-07-25,790,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1989-07-25,800,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1989-07-25,805,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-07-25,830,NA,NA,NA,NA,NA,NA,1,0.581137046934662,"NA"
1989-07-25,835,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1989-08-30,540,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-08-30,670,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1989-08-30,720,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-08-30,800,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-08-30,830,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1989-08-30,835,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1989-09-12,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1989-09-15,670,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1989-09-15,790,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1989-09-17,505,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1989-10-22,790,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1989-10-26,505,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1989-10-26,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-10-26,515,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1989-10-26,540,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-10-26,670,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-10-26,790,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-10-26,800,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1989-10-26,805,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1989-10-26,830,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,"NA"
1989-10-26,835,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1990-03-15,505,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-03-24,505,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-03-24,510,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1990-03-24,515,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-03-24,540,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-03-24,670,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1990-03-24,720,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-03-24,790,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-03-24,800,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1990-03-24,805,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1990-03-24,830,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-03-24,835,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1990-05-15,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-06-12,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-06-21,505,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1990-06-21,510,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-06-21,515,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1990-06-21,540,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-06-21,670,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1990-06-21,790,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1990-06-21,805,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-06-21,830,NA,NA,NA,NA,NA,NA,1,0.7748493959128826,"NA"
1990-06-21,835,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-07-12,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-07-12,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-07-23,790,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-07-25,670,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-07-27,835,NA,NA,NA,NA,NA,NA,1,4.616810983980925,"NA"
1990-08-05,505,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1990-08-05,510,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-08-06,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-08-06,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-08-06,515,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1990-08-06,540,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-08-06,640,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,"NA"
1990-08-06,670,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-08-06,720,NA,NA,NA,NA,NA,NA,1,0.7102786129201423,"NA"
1990-08-06,790,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1990-08-06,805,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-08-06,830,NA,NA,NA,NA,NA,NA,1,0.8717055704019929,"NA"
1990-08-14,805,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-08-26,830,NA,NA,NA,NA,NA,NA,1,0.6779932214237723,"NA"
1990-08-26,835,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-08-28,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1990-08-28,510,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1990-08-28,640,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-08-28,670,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-08-28,800,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1990-08-28,805,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-08-28,830,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1990-08-28,835,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1990-09-08,805,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-09-16,830,NA,NA,NA,NA,NA,NA,1,3.7128200220825627,"NA"
1990-09-16,835,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1990-09-19,790,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1990-09-25,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1990-09-25,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-10-05,805,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1990-10-08,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1990-10-20,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1990-10-24,805,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1990-11-06,790,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,"NA"
1990-11-08,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-05-28,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-05-28,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-05-28,515,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-05-28,540,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1991-05-28,640,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1991-05-28,670,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1991-05-28,720,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1991-05-28,790,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1991-05-28,800,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1991-05-28,805,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1991-05-28,830,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-05-28,835,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-06-28,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-06-28,510,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-06-28,540,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-06-28,640,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-06-28,670,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1991-06-28,720,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1991-06-28,790,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1991-06-28,800,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-06-28,805,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1991-06-28,835,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-07-30,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-07-30,510,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-07-30,515,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-07-30,540,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-07-30,640,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-07-30,670,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-07-30,720,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-07-30,790,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1991-07-30,800,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-07-30,805,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-07-30,830,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1991-08-27,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1991-08-27,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-08-27,515,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-08-27,540,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-08-27,640,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1991-08-27,670,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1991-08-27,720,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1991-08-27,790,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1991-08-27,800,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-08-27,805,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1991-08-27,830,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1991-08-27,835,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-01-06,510,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-02-18,505,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1992-03-12,505,NA,NA,NA,NA,NA,NA,1,4.1002447200390035,"NA"
1992-03-12,510,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,"NA"
1992-03-27,505,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1992-03-27,510,NA,NA,NA,NA,NA,NA,1,1.3559864428475445,"NA"
1992-04-16,800,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,"NA"
1992-04-16,805,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-04-17,505,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-04-17,510,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1992-05-03,540,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1992-05-03,830,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1992-05-03,835,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-05-08,510,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-05-11,800,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-05-11,805,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-05-16,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-05-16,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-05-17,790,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-05-19,670,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-05-22,790,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-05-25,540,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-05-25,830,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-05-25,835,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-06-01,670,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1992-06-02,505,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-06-04,790,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1992-06-12,800,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-06-12,805,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1992-06-25,790,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,"NA"
1992-06-27,540,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,"NA"
1992-06-27,830,NA,NA,NA,NA,NA,NA,1,1.0654179193802136,"NA"
1992-06-27,835,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-06-28,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-06-28,510,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1992-06-30,760,NA,NA,NA,NA,NA,NA,1,0.9685617448911031,"NA"
1992-07-01,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-07-01,510,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-07-01,540,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-07-01,640,NA,NA,NA,NA,NA,NA,1,1.9048380982858364,"NA"
1992-07-01,670,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1992-07-01,720,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-07-01,790,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-07-01,800,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-07-01,805,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1992-07-01,830,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1992-07-01,835,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1992-07-06,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-07-06,510,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-07-10,790,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-07-14,800,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1992-07-14,805,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-07-15,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-07-15,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-07-16,790,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1992-07-20,790,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-07-22,505,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1992-07-22,670,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-07-29,505,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-07-29,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-07-29,515,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,"NA"
1992-07-29,540,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-07-29,640,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1992-07-29,670,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-07-29,720,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-07-29,790,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1992-07-29,800,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-07-29,805,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,"NA"
1992-07-29,830,NA,NA,NA,NA,NA,NA,1,0.7102786129201423,"NA"
1992-07-29,835,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-07-30,510,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1992-07-31,800,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,"NA"
1992-07-31,805,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,"NA"
1992-08-02,540,NA,NA,NA,NA,NA,NA,1,0.8717055704019929,"NA"
1992-08-02,830,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-08-02,835,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,"NA"
1992-08-09,670,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1992-08-27,800,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1992-08-27,805,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1992-08-28,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1992-08-28,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-08-28,515,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-08-28,540,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-08-28,640,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,"NA"
1992-08-28,670,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-08-28,720,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-08-28,790,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1992-08-28,800,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-08-28,805,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-08-28,830,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1992-08-28,835,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1992-08-30,540,NA,NA,NA,NA,NA,NA,1,1.097703310876584,"NA"
1992-08-30,830,NA,NA,NA,NA,NA,NA,1,0.6779932214237723,"NA"
1992-08-30,835,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1992-09-08,670,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1992-09-17,505,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-09-17,510,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-09-20,800,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-09-20,805,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-09-23,540,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1992-09-23,830,NA,NA,NA,NA,NA,NA,1,0.6779932214237723,"NA"
1992-09-23,835,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-10-09,505,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1992-10-09,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-10-12,800,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1992-10-12,805,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1992-11-23,790,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,"NA"
1993-03-30,515,NA,NA,NA,NA,NA,NA,1,1.097703310876584,"NA"
1993-03-30,670,NA,NA,NA,NA,NA,NA,1,2.324548187738648,"NA"
1993-03-30,720,NA,NA,NA,NA,NA,NA,1,0.7425640044165124,"NA"
1993-03-30,830,NA,NA,NA,NA,NA,NA,1,3.5836784560970822,"NA"
1993-03-30,835,NA,NA,NA,NA,NA,NA,1,1.517413400329395,"NA"
1993-04-27,505,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1993-04-27,515,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1993-04-27,540,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1993-04-27,640,NA,NA,NA,NA,NA,NA,1,0.35513930646007114,"NA"
1993-04-27,670,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1993-04-27,760,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1993-04-27,788,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1993-04-27,790,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1993-04-27,800,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1993-04-27,805,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1993-04-27,830,NA,NA,NA,NA,NA,NA,1,0.6779932214237723,"NA"
1993-04-27,835,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1993-05-01,505,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1993-05-01,510,NA,NA,NA,NA,NA,NA,1,0.09685617448911032,BDL
1993-05-01,515,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1993-05-01,540,NA,NA,NA,NA,NA,NA,1,0.6457078299274023,"NA"
1993-05-01,640,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1993-05-01,670,NA,NA,NA,NA,NA,NA,1,0.3874246979564413,"NA"
1993-05-01,720,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1993-05-01,760,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1993-05-01,788,NA,NA,NA,NA,NA,NA,1,0.19371234897822065,"NA"
1993-05-01,790,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,"NA"
1993-05-01,800,NA,NA,NA,NA,NA,NA,1,0.32285391496370114,"NA"
1993-05-01,805,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1993-05-01,830,NA,NA,NA,NA,NA,NA,1,0.903990961898363,"NA"
1993-05-01,835,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1993-05-16,800,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1993-05-16,805,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,"NA"
1993-05-25,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1993-05-25,515,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1993-05-25,640,NA,NA,NA,NA,NA,NA,1,0.8394201789056227,"NA"
1993-05-26,505,NA,NA,NA,NA,NA,NA,1,0.22599774047459076,"NA"
1993-05-26,510,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1993-05-26,515,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1993-05-26,540,NA,NA,NA,NA,NA,NA,1,0.290568523467331,"NA"
1993-05-26,640,NA,NA,NA,NA,NA,NA,1,0.06457078299274022,BDL
1993-05-26,670,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1993-05-26,720,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1993-05-26,790,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1993-05-26,800,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1993-05-26,805,NA,NA,NA,NA,NA,NA,1,0.12914156598548043,BDL
1993-05-26,830,NA,NA,NA,NA,NA,NA,1,0.16142695748185057,"NA"
1993-05-26,835,NA,NA,NA,NA,NA,NA,1,0.03228539149637011,BDL
1993-05-30,670,NA,NA,NA,NA,NA,NA,1,0.581137046934662,"NA"
1993-05-30,800,NA,NA,NA,NA,NA,NA,1,0.548851655438292,"NA"
1993-05-30,805,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1993-06-06,760,NA,NA,NA,NA,NA,NA,1,0.4519954809491815,"NA"
1993-06-09,505,NA,NA,NA,NA,NA,NA,1,0.41971008945281135,"NA"
1993-06-09,510,NA,NA,NA,NA,NA,NA,1,0.48428087244555157,"NA"
1993-06-09,515,NA,NA,NA,NA,NA,NA,1,0.25828313197096087,"NA"
1993-06-09,640,NA,NA,NA,NA,NA,NA,1,0.6457078299274023,"NA"
1993-06-09,800,NA,NA,NA,NA,NA,NA,1,0.548851655438292,"NA"
1993-06-09,805,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,"NA"
1993-06-13,670,NA,NA,NA,NA,NA,NA,1,0.5165662639419217,"NA"
