date,stream_no,DOC_rep,DOC_mmolm3,DOC_flag,DOC_source,TN_rep,TN_mmolm3,TN_flag,TN_source,TP_rep,TP_mmolm3,TP_flag,TP_source
10/10/2000,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
10/10/2000,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
10/10/2000,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
10/10/2000,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
10/10/2000,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
10/10/2000,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.096856174,BDL,LSPA LMP VLAP
6/5/2001,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
6/5/2001,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
6/10/2001,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
6/11/2001,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
6/11/2001,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
6/11/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.485128009,,LSPA LMP VLAP
6/12/2001,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
6/12/2001,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
6/13/2001,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.484280872,,LSPA LMP VLAP
6/13/2001,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
6/13/2001,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
6/13/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
6/13/2001,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
7/9/2001,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
7/10/2001,720,NA,NA,NA,NA,NA,NA,NA,NA,1,1.581984183,,LSPA LMP VLAP
7/10/2001,800,NA,NA,NA,NA,NA,NA,NA,NA,1,1.129988702,,LSPA LMP VLAP
7/10/2001,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
7/10/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.355986443,,LSPA LMP VLAP
7/10/2001,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
7/17/2001,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
7/17/2001,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
7/17/2001,790,NA,NA,NA,NA,NA,NA,NA,NA,1,1.097703311,,LSPA LMP VLAP
7/17/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.420557226,,LSPA LMP VLAP
7/26/2001,790,NA,NA,NA,NA,NA,NA,NA,NA,1,1.93712349,,LSPA LMP VLAP
7/26/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,2.16312123,,LSPA LMP VLAP
8/6/2001,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
8/6/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.677993221,,LSPA LMP VLAP
8/6/2001,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
8/7/2001,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
8/8/2001,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
8/8/2001,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.484280872,,LSPA LMP VLAP
8/8/2001,800,NA,NA,NA,NA,NA,NA,NA,NA,1,1.226844877,,LSPA LMP VLAP
8/8/2001,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
8/20/2001,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
8/20/2001,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.807134787,,LSPA LMP VLAP
9/3/2001,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.93712349,,LSPA LMP VLAP
9/4/2001,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
9/4/2001,670,NA,NA,NA,NA,NA,NA,NA,NA,1,2.485975145,,LSPA LMP VLAP
9/4/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
9/4/2001,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.129141566,BDL,LSPA LMP VLAP
9/5/2001,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.87170557,,LSPA LMP VLAP
9/30/2001,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.807134787,,LSPA LMP VLAP
10/1/2001,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.710278613,,LSPA LMP VLAP
10/1/2001,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
10/1/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
10/2/2001,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
10/2/2001,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
10/2/2001,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990962,,LSPA LMP VLAP
10/2/2001,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
10/2/2001,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.710278613,,LSPA LMP VLAP
10/2/2001,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
10/15/2001,788,NA,NA,NA,NA,NA,NA,NA,NA,1,1.194559485,,LSPA LMP VLAP
10/15/2001,790,NA,NA,NA,NA,NA,NA,NA,NA,1,1.355986443,,LSPA LMP VLAP
10/15/2001,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.194559485,,LSPA LMP VLAP
4/28/2002,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
4/28/2002,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
4/29/2002,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
4/29/2002,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.096856174,BDL,LSPA LMP VLAP
4/29/2002,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
4/30/2002,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
4/30/2002,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.064570783,BDL,LSPA LMP VLAP
5/1/2002,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
5/1/2002,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/1/2002,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
6/2/2002,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
6/3/2002,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
6/3/2002,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
6/4/2002,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
6/4/2002,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
6/4/2002,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
6/4/2002,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.64570783,,LSPA LMP VLAP
6/4/2002,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
6/5/2002,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
6/5/2002,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
6/10/2002,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.64570783,,LSPA LMP VLAP
6/11/2002,790,NA,NA,NA,NA,NA,NA,NA,NA,1,1.581984183,,LSPA LMP VLAP
7/8/2002,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.710278613,,LSPA LMP VLAP
7/8/2002,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
7/8/2002,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.87170557,,LSPA LMP VLAP
7/8/2002,805,NA,NA,NA,NA,NA,NA,NA,NA,1,1.226844877,,LSPA LMP VLAP
7/8/2002,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.839420179,,LSPA LMP VLAP
7/8/2002,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.064570783,BDL,LSPA LMP VLAP
7/9/2002,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
7/9/2002,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.968561745,,LSPA LMP VLAP
7/9/2002,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
7/17/2002,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
8/4/2002,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.355986443,,LSPA LMP VLAP
8/5/2002,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
8/5/2002,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
8/5/2002,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
8/5/2002,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.64570783,,LSPA LMP VLAP
8/7/2002,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
8/7/2002,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.677993221,,LSPA LMP VLAP
9/9/2002,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
9/9/2002,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.64570783,,LSPA LMP VLAP
9/9/2002,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
9/9/2002,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
9/10/2002,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.677993221,,LSPA LMP VLAP
10/7/2002,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
10/8/2002,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
10/8/2002,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
10/8/2002,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
10/8/2002,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
10/8/2002,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
10/9/2002,720,NA,NA,NA,NA,NA,NA,NA,NA,1,2.647402103,,LSPA LMP VLAP
5/1/2003,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
5/1/2003,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.096856174,BDL,LSPA LMP VLAP
5/4/2003,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
5/4/2003,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
5/4/2003,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
5/6/2003,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
5/6/2003,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
5/6/2003,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
5/6/2003,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
5/6/2003,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655,,LSPA LMP VLAP
5/7/2003,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
5/14/2003,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
6/2/2003,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
6/2/2003,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
6/3/2003,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
6/3/2003,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
6/3/2003,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
6/3/2003,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
6/3/2003,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
6/8/2003,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
6/8/2003,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.129141566,BDL,LSPA LMP VLAP
7/6/2003,720,NA,NA,NA,NA,NA,NA,NA,NA,1,1.323701051,,LSPA LMP VLAP
7/7/2003,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.87170557,,LSPA LMP VLAP
7/7/2003,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
7/8/2003,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
7/8/2003,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.065417919,,LSPA LMP VLAP
7/9/2003,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.774849396,,LSPA LMP VLAP
7/9/2003,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
7/16/2003,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.774849396,,LSPA LMP VLAP
8/5/2003,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
8/5/2003,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.516566264,,LSPA LMP VLAP
8/5/2003,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655,,LSPA LMP VLAP
8/5/2003,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.774849396,,LSPA LMP VLAP
8/5/2003,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.677993221,,LSPA LMP VLAP
8/6/2003,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.033132528,,LSPA LMP VLAP
8/11/2003,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.323701051,,LSPA LMP VLAP
8/11/2003,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
9/7/2003,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
9/8/2003,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
9/8/2003,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
9/8/2003,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990962,,LSPA LMP VLAP
9/8/2003,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
9/10/2003,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.387424698,,LSPA LMP VLAP
9/22/2003,790,NA,NA,NA,NA,NA,NA,NA,NA,1,5.165662639,,LSPA LMP VLAP
10/6/2003,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
10/6/2003,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
10/6/2003,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.484280872,,LSPA LMP VLAP
10/6/2003,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
10/7/2003,720,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
10/8/2003,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
10/8/2003,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
5/10/2004,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/10/2004,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/10/2004,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
5/10/2004,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/10/2004,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/10/2004,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/10/2004,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
5/10/2004,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
5/10/2004,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322853915,,LSPA LMP VLAP
5/10/2004,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
5/11/2004,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
6/6/2004,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655,,LSPA LMP VLAP
6/6/2004,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
6/7/2004,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
6/7/2004,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
6/7/2004,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
6/7/2004,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
6/9/2004,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
6/9/2004,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
6/9/2004,788,NA,NA,NA,NA,NA,NA,NA,NA,1,0.419710089,,LSPA LMP VLAP
6/9/2004,790,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
6/14/2004,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.710278613,,LSPA LMP VLAP
6/14/2004,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
7/12/2004,670,NA,NA,NA,NA,NA,NA,NA,NA,1,1.000847136,,LSPA LMP VLAP
7/14/2004,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
7/14/2004,510,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
7/14/2004,800,NA,NA,NA,NA,NA,NA,NA,NA,1,1.065417919,,LSPA LMP VLAP
7/14/2004,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742564004,,LSPA LMP VLAP
7/14/2004,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.097703311,,LSPA LMP VLAP
7/14/2004,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
7/19/2004,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.355139306,,LSPA LMP VLAP
7/19/2004,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.64570783,,LSPA LMP VLAP
8/3/2004,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
8/9/2004,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.903990962,,LSPA LMP VLAP
8/9/2004,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.065417919,,LSPA LMP VLAP
8/9/2004,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.548851655,,LSPA LMP VLAP
8/10/2004,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
8/11/2004,800,NA,NA,NA,NA,NA,NA,NA,NA,1,1.000847136,,LSPA LMP VLAP
8/11/2004,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
9/12/2004,540,NA,NA,NA,NA,NA,NA,NA,NA,1,1.000847136,,LSPA LMP VLAP
9/13/2004,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.22599774,,LSPA LMP VLAP
9/13/2004,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.677993221,,LSPA LMP VLAP
9/13/2004,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
9/13/2004,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.677993221,,LSPA LMP VLAP
9/13/2004,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
9/13/2004,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451995481,,LSPA LMP VLAP
9/14/2004,830,NA,NA,NA,NA,NA,NA,NA,NA,1,1.097703311,,LSPA LMP VLAP
9/14/2004,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.161426957,,LSPA LMP VLAP
10/3/2004,505,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
10/3/2004,540,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
10/5/2004,670,NA,NA,NA,NA,NA,NA,NA,NA,1,0.710278613,,LSPA LMP VLAP
10/5/2004,800,NA,NA,NA,NA,NA,NA,NA,NA,1,0.613422438,,LSPA LMP VLAP
10/5/2004,805,NA,NA,NA,NA,NA,NA,NA,NA,1,0.581137047,,LSPA LMP VLAP
10/5/2004,830,NA,NA,NA,NA,NA,NA,NA,NA,1,0.87170557,,LSPA LMP VLAP
10/5/2004,835,NA,NA,NA,NA,NA,NA,NA,NA,1,0.258283132,,LSPA LMP VLAP
10/6/2004,750,NA,NA,NA,NA,NA,NA,NA,NA,1,0.193712349,,LSPA LMP VLAP
10/6/2004,760,NA,NA,NA,NA,NA,NA,NA,NA,1,0.290568523,,LSPA LMP VLAP
10/20/2004,505,1,370.8360046,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/20/2004,510,2,321.6715096,,"sasdatalibr, sasdatalibr",NA,NA,NA,NA,NA,NA,NA,NA
10/20/2004,540,1,838.0860399,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/20/2004,830,1,1576.177908,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/20/2004,835,1,419.95887,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2004,640,1,1216.998177,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2004,760,1,243.0332953,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2004,788,1,381.5764277,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2004,790,1,1371.860091,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2004,800,1,640.0959145,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2004,805,1,884.9609099,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,505,1,349.2718992,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,510,1,272.92331,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,540,1,494.8087955,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,640,1,797.0393066,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,670,1,304.3952476,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,760,1,196.8244982,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,788,1,289.5751288,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,790,1,758.3238279,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,800,1,416.7117653,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,805,1,589.0580899,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,830,1,970.0517039,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2004,835,1,326.7919439,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,505,1,381.9927232,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,510,1,206.3160349,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,540,2,374.1663683,,"sasdatalibr, sasdatalibr",NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,640,1,481.9036359,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,670,1,325.2932802,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,760,2,169.1408494,,"sasdatalibr, sasdatalibr",NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,788,1,199.9050846,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,790,1,474.6600947,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,805,1,399.0608374,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,830,1,605.0438359,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2005,835,1,257.6868959,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2005,510,1,229.2122857,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2005,540,2,433.4052137,,"sasdatalibr, sasdatalibr",NA,NA,NA,NA,NA,NA,NA,NA
4/18/2005,670,1,226.2982174,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2005,760,1,206.3160349,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2005,788,1,311.3890115,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2005,790,1,457.3422032,,sasdatalibr,NA,NA,NA,NA,NA,NA,NA,NA
