station,date,depth_m,layer,parameter,value,sitetype,depth.measurement,datasource
230,1995-09-05,17,H,turb_NTU,0.9,pelagic,median,LMP chem
230,1995-09-30,4,E,alk_mglCaCO3,4.9,pelagic,median,LMP chem
230,1995-09-30,4,E,cond_uScm,84.4,pelagic,median,LMP chem
230,1995-09-30,4,E,H_M,3.3113112148259127e-7,pelagic,median,LMP chem
230,1995-09-30,4,E,TP_mgl,0.006,pelagic,median,LMP chem
230,1995-09-30,4,E,turb_NTU,0.9,pelagic,median,LMP chem
230,1995-09-30,10,M,cond_uScm,83.5,pelagic,median,LMP chem
230,1995-09-30,10,M,H_M,7.244359600749915e-7,pelagic,median,LMP chem
230,1995-09-30,10,M,TP_mgl,0.012,pelagic,median,LMP chem
230,1995-09-30,10,M,turb_NTU,1.4,pelagic,median,LMP chem
230,1995-09-30,17,H,cond_uScm,85.6,pelagic,median,LMP chem
230,1995-09-30,17,H,H_M,6.918309709189366e-7,pelagic,median,LMP chem
230,1995-09-30,17,H,TP_mgl,0.012,pelagic,median,LMP chem
230,1995-09-30,17,H,turb_NTU,2.7,pelagic,median,LMP chem
230,1996-05-22,4,E,alk_mglCaCO3,4,pelagic,median,LMP chem
230,1996-05-22,4,E,cond_uScm,74.5,pelagic,median,LMP chem
230,1996-05-22,4,E,H_M,1.3803842646028812e-7,pelagic,median,LMP chem
230,1996-05-22,4,E,TP_mgl,0.006,pelagic,median,LMP chem
230,1996-05-22,4,E,turb_NTU,0.6,pelagic,median,LMP chem
230,1996-05-22,10,M,cond_uScm,74.3,pelagic,median,LMP chem
230,1996-05-22,10,M,H_M,1.6595869074375612e-7,pelagic,median,LMP chem
230,1996-05-22,10,M,TP_mgl,0.007,pelagic,median,LMP chem
230,1996-05-22,10,M,turb_NTU,0.6,pelagic,median,LMP chem
230,1996-05-22,17,H,cond_uScm,74.5,pelagic,median,LMP chem
230,1996-05-22,17,H,H_M,1.9498445997580513e-7,pelagic,median,LMP chem
230,1996-05-22,17,H,TP_mgl,0.019,pelagic,median,LMP chem
230,1996-05-22,17,H,turb_NTU,0.6,pelagic,median,LMP chem
230,1996-06-12,4,E,alk_mglCaCO3,4.2,pelagic,median,LMP chem
230,1996-06-12,4,E,cond_uScm,76.3,pelagic,median,LMP chem
230,1996-06-12,4,E,H_M,1.4125375446227613e-7,pelagic,median,LMP chem
230,1996-06-12,4,E,TP_mgl,0.005,pelagic,median,LMP chem
230,1996-06-12,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1996-06-12,10,M,cond_uScm,76.6,pelagic,median,LMP chem
230,1996-06-12,10,M,H_M,1.479108388168211e-7,pelagic,median,LMP chem
230,1996-06-12,10,M,TP_mgl,0.005,pelagic,median,LMP chem
230,1996-06-12,10,M,turb_NTU,0.5,pelagic,median,LMP chem
230,1996-06-12,17,H,cond_uScm,75.4,pelagic,median,LMP chem
230,1996-06-12,17,H,H_M,3.7153522909717327e-7,pelagic,median,LMP chem
230,1996-06-12,17,H,TP_mgl,0.007,pelagic,median,LMP chem
230,1996-06-12,17,H,turb_NTU,0.5,pelagic,median,LMP chem
230,1996-07-02,4,E,alk_mglCaCO3,5.7,pelagic,median,LMP chem
230,1996-07-02,4,E,cond_uScm,77.7,pelagic,median,LMP chem
230,1996-07-02,4,E,H_M,7.762471166286914e-8,pelagic,median,LMP chem
230,1996-07-02,4,E,TP_mgl,0.006,pelagic,median,LMP chem
230,1996-07-02,4,E,turb_NTU,0.5,pelagic,median,LMP chem
230,1996-07-02,10,M,cond_uScm,77.6,pelagic,median,LMP chem
230,1996-07-02,10,M,H_M,1.4454397707459308e-7,pelagic,median,LMP chem
230,1996-07-02,10,M,TP_mgl,0.009,pelagic,median,LMP chem
230,1996-07-02,10,M,turb_NTU,1,pelagic,median,LMP chem
230,1996-07-02,17,H,cond_uScm,76,pelagic,median,LMP chem
230,1996-07-02,17,H,H_M,2.3988329190194914e-7,pelagic,median,LMP chem
230,1996-07-02,17,H,TP_mgl,0.008,pelagic,median,LMP chem
230,1996-07-02,17,H,turb_NTU,0.6,pelagic,median,LMP chem
230,1996-07-24,4,E,alk_mglCaCO3,4.6,pelagic,median,LMP chem
230,1996-07-24,4,E,cond_uScm,76.2,pelagic,median,LMP chem
230,1996-07-24,4,E,H_M,1.9952623149688814e-7,pelagic,median,LMP chem
230,1996-07-24,4,E,TP_mgl,0.008,pelagic,median,LMP chem
230,1996-07-24,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1996-07-24,10,M,cond_uScm,77.2,pelagic,median,LMP chem
230,1996-07-24,10,M,H_M,4.265795188015933e-7,pelagic,median,LMP chem
230,1996-07-24,10,M,TP_mgl,0.011,pelagic,median,LMP chem
230,1996-07-24,10,M,turb_NTU,0.6,pelagic,median,LMP chem
230,1996-07-24,17,H,cond_uScm,76.4,pelagic,median,LMP chem
230,1996-07-24,17,H,H_M,7.585775750291846e-7,pelagic,median,LMP chem
230,1996-07-24,17,H,TP_mgl,0.009,pelagic,median,LMP chem
230,1996-07-24,17,H,turb_NTU,0.6,pelagic,median,LMP chem
230,1996-08-14,4,E,alk_mglCaCO3,5.1,pelagic,median,LMP chem
230,1996-08-14,4,E,cond_uScm,76.6,pelagic,median,LMP chem
230,1996-08-14,4,E,H_M,7.244359600749915e-7,pelagic,median,LMP chem
230,1996-08-14,4,E,TP_mgl,0.005,pelagic,median,LMP chem
230,1996-08-14,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1996-08-14,10,M,cond_uScm,77.5,pelagic,median,LMP chem
230,1996-08-14,10,M,H_M,8.128305161641003e-7,pelagic,median,LMP chem
230,1996-08-14,10,M,TP_mgl,0.008,pelagic,median,LMP chem
230,1996-08-14,10,M,turb_NTU,0.4,pelagic,median,LMP chem
230,1996-08-14,17,H,cond_uScm,77.5,pelagic,median,LMP chem
230,1996-08-14,17,H,H_M,2.3442288153199214e-7,pelagic,median,LMP chem
230,1996-08-14,17,H,TP_mgl,0.005,pelagic,median,LMP chem
230,1996-08-14,17,H,turb_NTU,0.3,pelagic,median,LMP chem
230,1996-09-04,4,E,alk_mglCaCO3,5.3,pelagic,median,LMP chem
230,1996-09-04,4,E,cond_uScm,78.8,pelagic,median,LMP chem
230,1996-09-04,4,E,H_M,1.819700858609981e-7,pelagic,median,LMP chem
230,1996-09-04,4,E,TP_mgl,0.004,pelagic,median,LMP chem
230,1996-09-04,4,E,turb_NTU,0.3,pelagic,median,LMP chem
230,1996-09-04,10,M,cond_uScm,77.5,pelagic,median,LMP chem
230,1996-09-04,10,M,H_M,5.754399373371575e-7,pelagic,median,LMP chem
230,1996-09-04,10,M,TP_mgl,0.005,pelagic,median,LMP chem
230,1996-09-04,10,M,turb_NTU,0.5,pelagic,median,LMP chem
230,1996-09-04,17,H,cond_uScm,77,pelagic,median,LMP chem
230,1996-09-04,17,H,H_M,8.128305161641003e-7,pelagic,median,LMP chem
230,1996-09-04,17,H,TP_mgl,0.006,pelagic,median,LMP chem
230,1996-09-04,17,H,turb_NTU,0.6,pelagic,median,LMP chem
230,1997-06-02,4,E,alk_mglCaCO3,3.4,pelagic,median,LMP chem
230,1997-06-02,4,E,cond_uScm,74.3,pelagic,median,LMP chem
230,1997-06-02,4,E,H_M,1.778279410038921e-7,pelagic,median,LMP chem
230,1997-06-02,4,E,TP_mgl,0.001,pelagic,median,LMP chem
230,1997-06-02,4,E,turb_NTU,1,pelagic,median,LMP chem
230,1997-06-02,10,M,cond_uScm,74.2,pelagic,median,LMP chem
230,1997-06-02,10,M,H_M,1.4454397707459308e-7,pelagic,median,LMP chem
230,1997-06-02,10,M,TP_mgl,0.003,pelagic,median,LMP chem
230,1997-06-02,10,M,turb_NTU,1.7,pelagic,median,LMP chem
230,1997-06-02,17,H,cond_uScm,74.4,pelagic,median,LMP chem
230,1997-06-02,17,H,H_M,1.9054607179632512e-7,pelagic,median,LMP chem
230,1997-06-02,17,H,turb_NTU,2.2,pelagic,median,LMP chem
230,1997-07-08,4,E,cond_uScm,76.4,pelagic,median,LMP chem
230,1997-07-08,4,E,H_M,2.3442288153199214e-7,pelagic,median,LMP chem
230,1997-07-08,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1997-07-08,10,M,cond_uScm,74.9,pelagic,median,LMP chem
230,1997-07-08,10,M,H_M,2.8840315031266125e-007,pelagic,median,LMP chem
230,1997-07-08,10,M,TP_mgl,0.011,pelagic,median,LMP chem
230,1997-07-08,10,M,turb_NTU,0.6,pelagic,median,LMP chem
230,1997-07-08,17,H,cond_uScm,74.9,pelagic,median,LMP chem
230,1997-07-08,17,H,H_M,5.248074602497724e-7,pelagic,median,LMP chem
230,1997-07-08,17,H,TP_mgl,0.011,pelagic,median,LMP chem
230,1997-07-08,17,H,turb_NTU,0.3,pelagic,median,LMP chem
230,1997-07-22,4,E,alk_mglCaCO3,2.6,pelagic,median,LMP chem
230,1997-07-22,4,E,cond_uScm,76.3,pelagic,median,LMP chem
230,1997-07-22,4,E,H_M,6.025595860743583e-7,pelagic,median,LMP chem
230,1997-07-22,4,E,TP_mgl,0.007,pelagic,median,LMP chem
230,1997-07-22,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1997-07-22,10,M,cond_uScm,75.1,pelagic,median,LMP chem
230,1997-07-22,10,M,H_M,8.709635899560818e-7,pelagic,median,LMP chem
230,1997-07-22,10,M,TP_mgl,0.008,pelagic,median,LMP chem
230,1997-07-22,10,M,turb_NTU,0.8,pelagic,median,LMP chem
230,1997-07-22,17,H,cond_uScm,75,pelagic,median,LMP chem
230,1997-07-22,17,H,H_M,1.0964781961431906e-6,pelagic,median,LMP chem
230,1997-07-22,17,H,TP_mgl,0.009,pelagic,median,LMP chem
230,1997-07-22,17,H,turb_NTU,0.6,pelagic,median,LMP chem
230,1997-08-11,4,E,alk_mglCaCO3,2.6,pelagic,median,LMP chem
230,1997-08-11,4,E,cond_uScm,77.7,pelagic,median,LMP chem
230,1997-08-11,4,E,H_M,2.8840315031266125e-007,pelagic,median,LMP chem
230,1997-08-11,4,E,TP_mgl,0.008,pelagic,median,LMP chem
230,1997-08-11,4,E,turb_NTU,0.7,pelagic,median,LMP chem
230,1997-08-11,10,M,cond_uScm,75.6,pelagic,median,LMP chem
230,1997-08-11,10,M,H_M,6.309573444801935e-7,pelagic,median,LMP chem
230,1997-08-11,10,M,TP_mgl,0.012,pelagic,median,LMP chem
230,1997-08-11,10,M,turb_NTU,0.8,pelagic,median,LMP chem
230,1997-08-11,17,H,cond_uScm,76,pelagic,median,LMP chem
230,1997-08-11,17,H,H_M,1.0715193052376104e-6,pelagic,median,LMP chem
230,1997-08-11,17,H,TP_mgl,0.004,pelagic,median,LMP chem
230,1997-08-11,17,H,turb_NTU,0.7,pelagic,median,LMP chem
230,1997-09-10,4,E,alk_mglCaCO3,4.8,pelagic,median,LMP chem
230,1997-09-10,4,E,cond_uScm,77.6,pelagic,median,LMP chem
230,1997-09-10,4,E,H_M,1.819700858609981e-7,pelagic,median,LMP chem
230,1997-09-10,4,E,TP_mgl,0.006,pelagic,median,LMP chem
230,1997-09-10,4,E,turb_NTU,0.3,pelagic,median,LMP chem
230,1997-09-10,10,M,cond_uScm,76.7,pelagic,median,LMP chem
230,1997-09-10,10,M,H_M,4.570881896148752e-7,pelagic,median,LMP chem
230,1997-09-10,10,M,TP_mgl,0.004,pelagic,median,LMP chem
230,1997-09-10,10,M,turb_NTU,0.5,pelagic,median,LMP chem
230,1997-09-10,17,H,cond_uScm,76.8,pelagic,median,LMP chem
230,1997-09-10,17,H,H_M,7.079457843841376e-7,pelagic,median,LMP chem
230,1997-09-10,17,H,TP_mgl,0.006,pelagic,median,LMP chem
230,1997-09-10,17,H,turb_NTU,0.3,pelagic,median,LMP chem
230,1997-10-06,4,E,alk_mglCaCO3,4,pelagic,median,LMP chem
230,1997-10-06,4,E,cond_uScm,77.3,pelagic,median,LMP chem
230,1997-10-06,4,E,H_M,1.348962882591651e-7,pelagic,median,LMP chem
230,1997-10-06,4,E,TP_mgl,0.003,pelagic,median,LMP chem
230,1997-10-06,4,E,turb_NTU,0.3,pelagic,median,LMP chem
230,1997-10-06,10,M,cond_uScm,76.2,pelagic,median,LMP chem
230,1997-10-06,10,M,H_M,1.148153621496881e-6,pelagic,median,LMP chem
230,1997-10-06,10,M,TP_mgl,0.002,pelagic,median,LMP chem
230,1997-10-06,10,M,turb_NTU,0.3,pelagic,median,LMP chem
230,1998-05-27,4,E,alk_mglCaCO3,3,pelagic,median,LMP chem
230,1998-05-27,4,E,cond_uScm,79.8,pelagic,median,LMP chem
230,1998-05-27,4,E,H_M,1.2302687708123807e-7,pelagic,median,LMP chem
230,1998-05-27,4,E,TP_mgl,0.001,pelagic,median,LMP chem
230,1998-05-27,4,E,turb_NTU,0.8,pelagic,median,LMP chem
230,1998-05-27,10,M,cond_uScm,78.5,pelagic,median,LMP chem
230,1998-05-27,10,M,H_M,1.8620871366628717e-7,pelagic,median,LMP chem
230,1998-05-27,10,M,turb_NTU,0.7,pelagic,median,LMP chem
230,1998-05-27,17,H,cond_uScm,77.9,pelagic,median,LMP chem
230,1998-05-27,17,H,H_M,3.0199517204020224e-7,pelagic,median,LMP chem
230,1998-05-27,17,H,turb_NTU,1,pelagic,median,LMP chem
230,1998-06-16,4,E,alk_mglCaCO3,2.8,pelagic,median,LMP chem
230,1998-06-16,4,E,cond_uScm,77.7,pelagic,median,LMP chem
230,1998-06-16,4,E,H_M,3.467368504525323e-7,pelagic,median,LMP chem
230,1998-06-16,4,E,TP_mgl,0.01,pelagic,median,LMP chem
230,1998-06-16,4,E,turb_NTU,1.5,pelagic,median,LMP chem
230,1998-06-16,10,M,cond_uScm,79.1,pelagic,median,LMP chem
230,1998-06-16,10,M,H_M,3.0199517204020224e-7,pelagic,median,LMP chem
230,1998-06-16,10,M,TP_mgl,0.007,pelagic,median,LMP chem
230,1998-06-16,10,M,turb_NTU,1.2,pelagic,median,LMP chem
230,1998-06-16,17,H,cond_uScm,78.1,pelagic,median,LMP chem
230,1998-06-16,17,H,H_M,5.128613839913653e-7,pelagic,median,LMP chem
230,1998-06-16,17,H,TP_mgl,0.007,pelagic,median,LMP chem
230,1998-06-16,17,H,turb_NTU,1.3,pelagic,median,LMP chem
230,1998-07-06,4,E,alk_mglCaCO3,4.4,pelagic,median,LMP chem
230,1998-07-06,4,E,cond_uScm,77.9,pelagic,median,LMP chem
230,1998-07-06,4,E,H_M,1.778279410038921e-7,pelagic,median,LMP chem
230,1998-07-06,4,E,TP_mgl,0.009,pelagic,median,LMP chem
230,1998-07-06,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1998-07-06,10,M,cond_uScm,78.1,pelagic,median,LMP chem
230,1998-07-06,10,M,H_M,3.890451449942802e-7,pelagic,median,LMP chem
230,1998-07-06,10,M,TP_mgl,0.003,pelagic,median,LMP chem
230,1998-07-06,10,M,turb_NTU,0.5,pelagic,median,LMP chem
230,1998-07-06,17,H,cond_uScm,78.9,pelagic,median,LMP chem
230,1998-07-06,17,H,H_M,4.073802778041134e-7,pelagic,median,LMP chem
230,1998-07-06,17,H,TP_mgl,0.009,pelagic,median,LMP chem
230,1998-07-06,17,H,turb_NTU,0.4,pelagic,median,LMP chem
230,1998-07-29,4,E,alk_mglCaCO3,1.4,pelagic,median,LMP chem
230,1998-07-29,4,E,cond_uScm,80.3,pelagic,median,LMP chem
230,1998-07-29,4,E,H_M,1.5488166189124808e-7,pelagic,median,LMP chem
230,1998-07-29,4,E,TP_mgl,0.003,pelagic,median,LMP chem
230,1998-07-29,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1998-07-29,10,M,cond_uScm,78.2,pelagic,median,LMP chem
230,1998-07-29,10,M,H_M,2.3442288153199214e-7,pelagic,median,LMP chem
230,1998-07-29,10,M,TP_mgl,0.004,pelagic,median,LMP chem
230,1998-07-29,10,M,turb_NTU,0.9,pelagic,median,LMP chem
230,1998-07-29,17,H,cond_uScm,78.5,pelagic,median,LMP chem
230,1998-07-29,17,H,H_M,4.786300923226384e-7,pelagic,median,LMP chem
230,1998-07-29,17,H,TP_mgl,0.016,pelagic,median,LMP chem
230,1998-07-29,17,H,turb_NTU,10,pelagic,median,LMP chem
230,1998-08-18,4,E,alk_mglCaCO3,4.4,pelagic,median,LMP chem
230,1998-08-18,4,E,cond_uScm,81,pelagic,median,LMP chem
230,1998-08-18,4,E,turb_NTU,0.8,pelagic,median,LMP chem
230,1998-08-18,10,M,cond_uScm,79.8,pelagic,median,LMP chem
230,1998-08-18,10,M,H_M,3.9810717055349735e-7,pelagic,median,LMP chem
230,1998-08-18,10,M,turb_NTU,0.6,pelagic,median,LMP chem
230,1998-09-09,4,E,alk_mglCaCO3,4.4,pelagic,median,LMP chem
230,1998-09-09,4,E,cond_uScm,81.2,pelagic,median,LMP chem
230,1998-09-09,4,E,H_M,1.5488166189124808e-7,pelagic,median,LMP chem
230,1998-09-09,4,E,TP_mgl,0.006,pelagic,median,LMP chem
230,1998-09-09,4,E,turb_NTU,0.7,pelagic,median,LMP chem
230,1998-09-09,10,M,cond_uScm,78.5,pelagic,median,LMP chem
230,1998-09-09,10,M,H_M,4.6773514128719836e-7,pelagic,median,LMP chem
230,1998-09-09,10,M,TP_mgl,0.004,pelagic,median,LMP chem
230,1998-09-09,10,M,turb_NTU,2,pelagic,median,LMP chem
230,1998-09-09,17,H,cond_uScm,81.6,pelagic,median,LMP chem
230,1998-09-09,17,H,H_M,4.570881896148752e-7,pelagic,median,LMP chem
230,1998-09-09,17,H,TP_mgl,0.004,pelagic,median,LMP chem
230,1998-09-09,17,H,turb_NTU,1,pelagic,median,LMP chem
230,1998-09-29,4,E,alk_mglCaCO3,3.9,pelagic,median,LMP chem
230,1998-09-29,4,E,cond_uScm,80.9,pelagic,median,LMP chem
230,1998-09-29,4,E,H_M,1.778279410038921e-7,pelagic,median,LMP chem
230,1998-09-29,4,E,TP_mgl,0.005,pelagic,median,LMP chem
230,1998-09-29,4,E,turb_NTU,2.1,pelagic,median,LMP chem
230,1998-09-29,10,M,alk_mglCaCO3,0,pelagic,median,LMP chem
230,1998-09-29,10,M,cond_uScm,78.9,pelagic,median,LMP chem
230,1998-09-29,10,M,H_M,6.165950018614824e-7,pelagic,median,LMP chem
230,1998-09-29,10,M,TP_mgl,0.004,pelagic,median,LMP chem
230,1998-09-29,10,M,turb_NTU,1.6,pelagic,median,LMP chem
230,1998-09-29,17,H,alk_mglCaCO3,0,pelagic,median,LMP chem
230,1998-09-29,17,H,cond_uScm,81.4,pelagic,median,LMP chem
230,1998-09-29,17,H,H_M,8.128305161641003e-7,pelagic,median,LMP chem
230,1998-09-29,17,H,TP_mgl,0.002,pelagic,median,LMP chem
230,1998-09-29,17,H,turb_NTU,2.6,pelagic,median,LMP chem
230,1999-05-26,4,E,alk_mglCaCO3,5,pelagic,median,LMP chem
230,1999-05-26,4,E,cond_uScm,83.1,pelagic,median,LMP chem
230,1999-05-26,4,E,H_M,3.548133892335753e-7,pelagic,median,LMP chem
230,1999-05-26,4,E,TP_mgl,0.002,pelagic,median,LMP chem
230,1999-05-26,4,E,turb_NTU,0.6,pelagic,median,LMP chem
230,1999-05-26,10,M,cond_uScm,83.5,pelagic,median,LMP chem
230,1999-05-26,10,M,H_M,2.4547089156850315e-7,pelagic,median,LMP chem
230,1999-05-26,10,M,TP_mgl,0.057,pelagic,median,LMP chem
230,1999-05-26,10,M,turb_NTU,1.1,pelagic,median,LMP chem
230,1999-05-26,17,H,cond_uScm,84.3,pelagic,median,LMP chem
230,1999-05-26,17,H,H_M,3.1622776601683824e-7,pelagic,median,LMP chem
230,1999-05-26,17,H,TP_mgl,0.057,pelagic,median,LMP chem
230,1999-05-26,17,H,turb_NTU,0.7,pelagic,median,LMP chem
230,1999-06-07,4,E,alk_mglCaCO3,3,pelagic,median,LMP chem
230,1999-06-07,4,E,cond_uScm,84.3,pelagic,median,LMP chem
230,1999-06-07,4,E,H_M,1.0000000000000007e-7,pelagic,median,LMP chem
230,1999-06-07,4,E,TP_mgl,0.017,pelagic,median,LMP chem
230,1999-06-07,4,E,turb_NTU,0.9,pelagic,median,LMP chem
230,1999-06-07,10,M,cond_uScm,83.9,pelagic,median,LMP chem
230,1999-06-07,10,M,H_M,1.6982436524617514e-7,pelagic,median,LMP chem
230,1999-06-07,10,M,TP_mgl,0.006,pelagic,median,LMP chem
230,1999-06-07,10,M,turb_NTU,0.8,pelagic,median,LMP chem
230,1999-06-07,17,H,cond_uScm,83.6,pelagic,median,LMP chem
230,1999-06-07,17,H,H_M,3.0199517204020224e-7,pelagic,median,LMP chem
230,1999-06-07,17,H,TP_mgl,0.017,pelagic,median,LMP chem
230,1999-06-07,17,H,turb_NTU,0.7,pelagic,median,LMP chem
230,1999-07-01,4,E,alk_mglCaCO3,4.3,pelagic,median,LMP chem
230,1999-07-01,4,E,cond_uScm,84.9,pelagic,median,LMP chem
230,1999-07-01,4,E,H_M,1.0715193052376105e-7,pelagic,median,LMP chem
230,1999-07-01,4,E,TP_mgl,0.002,pelagic,median,LMP chem
230,1999-07-01,4,E,turb_NTU,0.8,pelagic,median,LMP chem
230,1999-07-01,10,M,cond_uScm,83.7,pelagic,median,LMP chem
230,1999-07-01,10,M,H_M,3.090295432513592e-7,pelagic,median,LMP chem
230,1999-07-01,10,M,TP_mgl,0.006,pelagic,median,LMP chem
230,1999-07-01,10,M,turb_NTU,0.9,pelagic,median,LMP chem
230,1999-07-01,17,H,cond_uScm,84.1,pelagic,median,LMP chem
230,1999-07-01,17,H,H_M,4.6773514128719836e-7,pelagic,median,LMP chem
230,1999-07-01,17,H,TP_mgl,0.007,pelagic,median,LMP chem
230,1999-07-01,17,H,turb_NTU,1.3,pelagic,median,LMP chem
230,1999-07-20,4,E,alk_mglCaCO3,2.7,pelagic,median,LMP chem
230,1999-07-20,4,E,cond_uScm,86,pelagic,median,LMP chem
230,1999-07-20,4,E,H_M,1.1748975549395311e-7,pelagic,median,LMP chem
230,1999-07-20,4,E,TP_mgl,0.003,pelagic,median,LMP chem
230,1999-07-20,4,E,turb_NTU,0.9,pelagic,median,LMP chem
230,1999-07-20,10,M,cond_uScm,84.6,pelagic,median,LMP chem
230,1999-07-20,10,M,H_M,3.9810717055349735e-7,pelagic,median,LMP chem
230,1999-07-20,10,M,TP_mgl,0.007,pelagic,median,LMP chem
230,1999-07-20,10,M,turb_NTU,1,pelagic,median,LMP chem
230,1999-07-20,17,H,cond_uScm,85.2,pelagic,median,LMP chem
230,1999-07-20,17,H,H_M,5.248074602497724e-7,pelagic,median,LMP chem
230,1999-07-20,17,H,TP_mgl,0.002,pelagic,median,LMP chem
230,1999-07-20,17,H,turb_NTU,0.8,pelagic,median,LMP chem
230,1999-08-10,4,E,alk_mglCaCO3,3,pelagic,median,LMP chem
230,1999-08-10,4,E,cond_uScm,86.5,pelagic,median,LMP chem
230,1999-08-10,4,E,H_M,1.122018454301961e-7,pelagic,median,LMP chem
230,1999-08-10,4,E,TP_mgl,0.003,pelagic,median,LMP chem
230,1999-08-10,4,E,turb_NTU,0.8,pelagic,median,LMP chem
230,1999-08-10,10,M,cond_uScm,84.4,pelagic,median,LMP chem
230,1999-08-10,10,M,H_M,5.011872336272724e-7,pelagic,median,LMP chem
230,1999-08-10,10,M,TP_mgl,0.007,pelagic,median,LMP chem
230,1999-08-10,10,M,turb_NTU,1,pelagic,median,LMP chem
230,1999-08-10,17,H,cond_uScm,84.8,pelagic,median,LMP chem
230,1999-08-10,17,H,H_M,7.585775750291846e-7,pelagic,median,LMP chem
230,1999-08-10,17,H,TP_mgl,0.003,pelagic,median,LMP chem
230,1999-08-10,17,H,turb_NTU,0.8,pelagic,median,LMP chem
230,1999-09-02,4,E,cond_uScm,86.4,pelagic,median,LMP chem
230,1999-09-02,4,E,H_M,2.238721138568342e-7,pelagic,median,LMP chem
230,1999-09-02,4,E,TP_mgl,0.005,pelagic,median,LMP chem
230,1999-09-02,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,1999-09-02,10,M,cond_uScm,84.5,pelagic,median,LMP chem
230,1999-09-02,10,M,H_M,4.265795188015933e-7,pelagic,median,LMP chem
230,1999-09-02,10,M,TP_mgl,0.007,pelagic,median,LMP chem
230,1999-09-02,10,M,turb_NTU,0.8,pelagic,median,LMP chem
230,1999-09-02,17,H,cond_uScm,85.3,pelagic,median,LMP chem
230,1999-09-02,17,H,H_M,7.244359600749915e-7,pelagic,median,LMP chem
230,1999-09-02,17,H,TP_mgl,0.007,pelagic,median,LMP chem
230,1999-09-02,17,H,turb_NTU,1.1,pelagic,median,LMP chem
230,1999-09-20,4,E,alk_mglCaCO3,3.7,pelagic,median,LMP chem
230,1999-09-20,4,E,cond_uScm,82.7,pelagic,median,LMP chem
230,1999-09-20,4,E,H_M,1.9054607179632512e-7,pelagic,median,LMP chem
230,1999-09-20,4,E,TP_mgl,0.006,pelagic,median,LMP chem
230,1999-09-20,4,E,turb_NTU,0.9,pelagic,median,LMP chem
230,1999-09-20,10,M,cond_uScm,82.9,pelagic,median,LMP chem
230,1999-09-20,10,M,H_M,2.570395782768862e-7,pelagic,median,LMP chem
230,1999-09-20,10,M,TP_mgl,0.006,pelagic,median,LMP chem
230,1999-09-20,10,M,turb_NTU,0.7,pelagic,median,LMP chem
230,1999-09-20,17,H,cond_uScm,85.4,pelagic,median,LMP chem
230,1999-09-20,17,H,H_M,8.511380382023765e-7,pelagic,median,LMP chem
230,1999-09-20,17,H,TP_mgl,0.006,pelagic,median,LMP chem
230,1999-09-20,17,H,turb_NTU,0.9,pelagic,median,LMP chem
230,2000-06-14,4,E,alk_mglCaCO3,4,pelagic,median,LMP chem
230,2000-06-14,4,E,cond_uScm,86.2,pelagic,median,LMP chem
230,2000-06-14,4,E,H_M,2.7542287033381716e-7,pelagic,median,LMP chem
230,2000-06-14,4,E,TP_mgl,0.002,pelagic,median,LMP chem
230,2000-06-14,4,E,turb_NTU,0.8,pelagic,median,LMP chem
230,2000-06-14,10,M,cond_uScm,86.2,pelagic,median,LMP chem
230,2000-06-14,10,M,H_M,2.041737944669532e-7,pelagic,median,LMP chem
230,2000-06-14,10,M,TP_mgl,0.006,pelagic,median,LMP chem
230,2000-06-14,10,M,turb_NTU,0.5,pelagic,median,LMP chem
230,2000-06-14,17,H,cond_uScm,86.3,pelagic,median,LMP chem
230,2000-06-14,17,H,H_M,3.3113112148259127e-7,pelagic,median,LMP chem
230,2000-06-14,17,H,TP_mgl,0.008,pelagic,median,LMP chem
230,2000-06-14,17,H,turb_NTU,1,pelagic,median,LMP chem
230,2000-07-06,4,E,alk_mglCaCO3,5.4,pelagic,median,LMP chem
230,2000-07-06,4,E,cond_uScm,87.3,pelagic,median,LMP chem
230,2000-07-06,4,E,H_M,1.9498445997580513e-7,pelagic,median,LMP chem
230,2000-07-06,4,E,TP_mgl,0.003,pelagic,median,LMP chem
230,2000-07-06,4,E,turb_NTU,0.4,pelagic,median,LMP chem
230,2000-07-06,10,M,cond_uScm,87.3,pelagic,median,LMP chem
230,2000-07-06,10,M,H_M,2.570395782768862e-7,pelagic,median,LMP chem
230,2000-07-06,10,M,TP_mgl,0.009,pelagic,median,LMP chem
230,2000-07-06,10,M,turb_NTU,0.8,pelagic,median,LMP chem
230,2000-07-06,17,H,cond_uScm,87.7,pelagic,median,LMP chem
230,2000-07-06,17,H,H_M,4.3651583224016636e-7,pelagic,median,LMP chem
230,2000-07-06,17,H,TP_mgl,0.007,pelagic,median,LMP chem
230,2000-07-06,17,H,turb_NTU,0.7,pelagic,median,LMP chem
230,2000-07-24,4,E,alk_mglCaCO3,5.5,pelagic,median,LMP chem
230,2000-07-24,4,E,cond_uScm,86.5,pelagic,median,LMP chem
