station,date,depth_m,flag,parameter,value,depth.measurement,sitetype,datasource
220,2001-05-30,18,NA,temp_C,7.6,actual,pelagic,LMP DO
220,2001-05-30,17,NA,temp_C,7.6,actual,pelagic,LMP DO
220,2001-05-30,16,NA,temp_C,7.9,actual,pelagic,LMP DO
220,2001-05-30,15,NA,temp_C,8,actual,pelagic,LMP DO
220,2001-05-30,14,NA,temp_C,8.2,actual,pelagic,LMP DO
220,2001-05-30,13,NA,temp_C,9,actual,pelagic,LMP DO
220,2007-09-11,19,NA,DO_pctsat,52.3,actual,pelagic,LMP DO
220,2007-09-11,18,NA,DO_pctsat,54.1,actual,pelagic,LMP DO
220,1994-08-19,0.1,NA,DO_mgl,9.1,actual,pelagic,LMP DO
220,2007-09-11,16,NA,DO_pctsat,57.9,actual,pelagic,LMP DO
220,2007-08-14,24,NA,temp_C,7.2,actual,pelagic,LMP DO
220,2001-05-30,7,NA,temp_C,11.8,actual,pelagic,LMP DO
220,2001-05-30,6,NA,temp_C,11.9,actual,pelagic,LMP DO
220,2001-05-30,5,NA,temp_C,12.2,actual,pelagic,LMP DO
220,2001-05-30,4,NA,temp_C,12.6,actual,pelagic,LMP DO
220,2012-08-20,26,NA,DO_mgl,0.02,actual,pelagic,LMP DO
220,1998-05-27,12,NA,DO_mgl,10.7,actual,pelagic,LMP DO
220,1998-05-27,11,NA,DO_mgl,10.6,actual,pelagic,LMP DO
220,1998-05-27,10,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,2005-07-25,16,NA,DO_mgl,9.06,actual,pelagic,LMP DO
220,2005-07-25,15,NA,DO_mgl,9.26,actual,pelagic,LMP DO
220,1998-05-27,7,NA,DO_mgl,9.9,actual,pelagic,LMP DO
220,1998-05-27,6,NA,DO_mgl,9.9,actual,pelagic,LMP DO
220,1998-05-27,5,NA,DO_mgl,9.8,actual,pelagic,LMP DO
220,1998-05-27,4,NA,DO_mgl,9.9,actual,pelagic,LMP DO
220,1998-05-27,3,NA,DO_mgl,9.8,actual,pelagic,LMP DO
220,2004-07-26,23,NA,DO_mgl,5.74,actual,pelagic,LMP DO
220,2004-07-26,22,NA,DO_mgl,6.49,actual,pelagic,LMP DO
220,2017-07-18,2,NA,temp_C,23.5,actual,pelagic,LMP DO
220,2017-07-18,4,NA,temp_C,22.6,actual,pelagic,LMP DO
220,2017-07-18,0.5,NA,temp_C,24.2,actual,pelagic,LMP DO
220,1993-06-12,16,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1993-06-12,15,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1993-06-12,14,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1993-06-12,13,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1993-06-12,12,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1993-06-12,11,NA,DO_mgl,10.9,actual,pelagic,LMP DO
220,1993-06-12,10,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1993-06-12,9,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1995-09-30,9,NA,DO_mgl,9.6,actual,pelagic,LMP DO
220,2013-09-17,13,NA,temp_C,13.9,actual,pelagic,LMP DO
220,2014-08-19,15,NA,temp_C,10.7,actual,pelagic,LMP DO
220,1993-06-12,5,NA,DO_mgl,10.8,actual,pelagic,LMP DO
220,1993-06-12,4,NA,DO_mgl,10.7,actual,pelagic,LMP DO
220,2014-08-19,11,NA,temp_C,15.4,actual,pelagic,LMP DO
220,1993-06-12,2,NA,DO_mgl,10.7,actual,pelagic,LMP DO
220,1996-10-16,24,NA,DO_mgl,0.4,actual,pelagic,LMP DO
220,2008-06-03,22,NA,DO_mgl,6.76,actual,pelagic,LMP DO
220,2004-05-25,20,NA,DO_pctsat,98.6,actual,pelagic,LMP DO
220,2019-09-16,21.723,NA,temp_C,7.3,actual,pelagic,LMP DO
220,2000-05-27,4,NA,DO_pctsat,101,actual,pelagic,LMP DO
220,2012-09-17,8,NA,DO_mgl,8.46,actual,pelagic,LMP DO
220,2017-09-18,23,NA,temp_C,7.9,actual,pelagic,LMP DO
220,2004-07-26,12,NA,temp_C,14.7,actual,pelagic,LMP DO
220,2004-07-26,11,NA,temp_C,15.5,actual,pelagic,LMP DO
220,1993-06-25,17,NA,DO_mgl,9.8,actual,pelagic,LMP DO
220,1993-06-25,16,NA,DO_mgl,9.8,actual,pelagic,LMP DO
220,1993-06-25,15,NA,DO_mgl,9.8,actual,pelagic,LMP DO
220,1993-06-25,14,NA,DO_mgl,9.8,actual,pelagic,LMP DO
220,2008-07-01,18,NA,DO_pctsat,100.3,actual,pelagic,LMP DO
220,2008-07-01,17,NA,DO_pctsat,101.5,actual,pelagic,LMP DO
220,2008-07-01,15,NA,DO_pctsat,108.4,actual,pelagic,LMP DO
220,2012-09-17,12,NA,temp_C,15.6,actual,pelagic,LMP DO
220,2002-09-30,23,NA,DO_pctsat,3.5,actual,pelagic,LMP DO
220,1999-09-20,8,NA,DO_pctsat,88,actual,pelagic,LMP DO
220,1999-09-20,7,NA,DO_pctsat,90,actual,pelagic,LMP DO
220,1999-09-20,6,NA,DO_pctsat,90,actual,pelagic,LMP DO
220,1999-09-20,5,NA,DO_pctsat,90,actual,pelagic,LMP DO
220,1999-09-20,4,NA,DO_pctsat,91,actual,pelagic,LMP DO
220,1999-09-20,3,NA,DO_pctsat,93,actual,pelagic,LMP DO
220,2014-09-15,10,NA,temp_C,18.9,actual,pelagic,LMP DO
220,1999-07-01,8,NA,temp_C,18.5,actual,pelagic,LMP DO
220,1999-09-20,0.5,NA,DO_pctsat,97,actual,pelagic,LMP DO
220,2009-06-22,24,NA,temp_C,6.8,actual,pelagic,LMP DO
220,1997-10-06,15,NA,DO_mgl,6.1,actual,pelagic,LMP DO
220,1997-10-06,14,NA,DO_mgl,8.6,actual,pelagic,LMP DO
220,1997-10-06,13,NA,DO_mgl,9,actual,pelagic,LMP DO
220,1997-10-06,12,NA,DO_mgl,9.1,actual,pelagic,LMP DO
220,1997-10-06,11,NA,DO_mgl,9.1,actual,pelagic,LMP DO
220,1997-10-06,10,NA,DO_mgl,9.2,actual,pelagic,LMP DO
220,1997-10-06,9,NA,DO_mgl,9,actual,pelagic,LMP DO
220,2000-10-03,25,NA,temp_C,6.9,actual,pelagic,LMP DO
220,2000-10-03,24,NA,temp_C,7,actual,pelagic,LMP DO
220,2000-10-03,23,NA,temp_C,7,actual,pelagic,LMP DO
220,2000-10-03,22,NA,temp_C,7.2,actual,pelagic,LMP DO
220,2000-10-03,21,NA,temp_C,7.4,actual,pelagic,LMP DO
220,2000-10-03,20,NA,temp_C,7.5,actual,pelagic,LMP DO
220,2000-10-03,19,NA,temp_C,7.7,actual,pelagic,LMP DO
220,2000-10-03,18,NA,temp_C,8,actual,pelagic,LMP DO
220,2000-10-03,17,NA,temp_C,8.8,actual,pelagic,LMP DO
220,2000-10-03,16,NA,temp_C,9.8,actual,pelagic,LMP DO
220,2000-10-03,15,NA,temp_C,10.8,actual,pelagic,LMP DO
220,2000-10-03,14,NA,temp_C,12.4,actual,pelagic,LMP DO
220,2000-10-03,13,NA,temp_C,15.7,actual,pelagic,LMP DO
220,2000-10-03,12,NA,temp_C,15.8,actual,pelagic,LMP DO
220,2000-10-03,11,NA,temp_C,15.8,actual,pelagic,LMP DO
220,2000-10-03,10,NA,temp_C,15.9,actual,pelagic,LMP DO
220,2000-10-03,9,NA,temp_C,15.9,actual,pelagic,LMP DO
220,2001-05-30,7,NA,DO_pctsat,100.8,actual,pelagic,LMP DO
220,2008-07-01,9,NA,temp_C,13.1,actual,pelagic,LMP DO
220,2008-07-01,8,NA,temp_C,14.2,actual,pelagic,LMP DO
220,2008-07-01,7,NA,temp_C,15.8,actual,pelagic,LMP DO
220,2014-06-09,8,NA,DO_mgl,10.02,actual,pelagic,LMP DO
220,2019-07-29,15.014,NA,temp_C,10.6,actual,pelagic,LMP DO
220,1995-07-13,22,NA,temp_C,7.5,actual,pelagic,LMP DO
220,2015-06-22,1,NA,DO_mgl,8.82,actual,pelagic,LMP DO
220,2008-07-01,2,NA,temp_C,21.4,actual,pelagic,LMP DO
220,2001-09-17,20,NA,DO_pctsat,35.7,actual,pelagic,LMP DO
220,2001-09-17,19,NA,DO_pctsat,36.9,actual,pelagic,LMP DO
220,2018-07-24,9,NA,temp_C,15.6,actual,pelagic,LMP DO
220,2007-07-16,22,NA,temp_C,7.8,actual,pelagic,LMP DO
220,2012-07-23,12,NA,DO_mgl,7.64,actual,pelagic,LMP DO
220,2012-07-23,11,NA,DO_mgl,7.9,actual,pelagic,LMP DO
220,2012-07-23,10,NA,DO_mgl,7.99,actual,pelagic,LMP DO
220,2012-07-23,9,NA,DO_mgl,8.219999999999999,actual,pelagic,LMP DO
220,2001-08-21,18,NA,temp_C,7.5,actual,pelagic,LMP DO
220,2007-07-16,16,NA,temp_C,8.6,actual,pelagic,LMP DO
220,2012-07-23,6,NA,DO_mgl,8.139999999999999,actual,pelagic,LMP DO
220,2012-07-23,5,NA,DO_mgl,7.91,actual,pelagic,LMP DO
220,2012-07-23,4,NA,DO_mgl,7.84,actual,pelagic,LMP DO
220,2012-07-23,3,NA,DO_mgl,7.85,actual,pelagic,LMP DO
220,2012-07-23,2,NA,DO_mgl,7.88,actual,pelagic,LMP DO
220,1999-09-02,11,NA,DO_pctsat,103,actual,pelagic,LMP DO
220,1999-09-02,10,NA,DO_pctsat,112,actual,pelagic,LMP DO
220,1999-09-02,9,suspect,DO_pctsat,123,actual,pelagic,LMP DO
220,1999-09-02,8,suspect,DO_pctsat,123,actual,pelagic,LMP DO
220,1999-09-02,7,suspect,DO_pctsat,123,actual,pelagic,LMP DO
220,1999-09-02,6,suspect,DO_pctsat,131,actual,pelagic,LMP DO
220,1999-09-02,5,suspect,DO_pctsat,123,actual,pelagic,LMP DO
220,2019-10-10,12.876000000000001,NA,DO_mgl,8.12,actual,pelagic,LMP DO
220,1999-09-02,25,NA,DO_pctsat,6,actual,pelagic,LMP DO
220,1999-09-02,24,NA,DO_pctsat,8,actual,pelagic,LMP DO
220,1999-09-02,23,NA,DO_pctsat,1.5,actual,pelagic,LMP DO
220,1999-09-02,22,NA,DO_pctsat,28,actual,pelagic,LMP DO
220,1999-09-02,21,NA,DO_pctsat,36,actual,pelagic,LMP DO
220,1999-09-02,20,NA,DO_pctsat,54,actual,pelagic,LMP DO
220,1999-09-02,19,NA,DO_pctsat,62,actual,pelagic,LMP DO
220,2017-06-20,17,NA,temp_C,10.5,actual,pelagic,LMP DO
220,2017-06-20,18,NA,temp_C,9.5,actual,pelagic,LMP DO
220,2010-09-13,0.5,NA,temp_C,19,actual,pelagic,LMP DO
220,2002-06-17,0.5,NA,DO_mgl,10.56,actual,pelagic,LMP DO
220,2014-07-22,11,NA,temp_C,14.2,actual,pelagic,LMP DO
220,2014-07-22,10,NA,temp_C,15.5,actual,pelagic,LMP DO
220,2014-07-22,9,NA,temp_C,17.3,actual,pelagic,LMP DO
220,1999-09-02,4,suspect,DO_pctsat,126,actual,pelagic,LMP DO
220,2003-08-18,25,NA,temp_C,6.1,actual,pelagic,LMP DO
220,1994-07-24,17,NA,DO_mgl,9.4,actual,pelagic,LMP DO
220,2014-07-22,5,NA,temp_C,23.8,actual,pelagic,LMP DO
220,1994-07-24,15,NA,DO_mgl,9.2,actual,pelagic,LMP DO
220,1994-07-24,14,NA,DO_mgl,9,actual,pelagic,LMP DO
220,2014-07-22,2,NA,temp_C,24.7,actual,pelagic,LMP DO
220,2017-08-22,22,NA,DO_mgl,2.4,actual,pelagic,LMP DO
220,2014-07-22,0.5,NA,temp_C,25.5,actual,pelagic,LMP DO
220,2017-08-22,2,NA,DO_mgl,8.639999999999999,actual,pelagic,LMP DO
220,2017-08-22,0.5,NA,DO_mgl,8.68,actual,pelagic,LMP DO
220,2006-10-09,12,NA,DO_mgl,8.1,actual,pelagic,LMP DO
220,2006-10-09,11,NA,DO_mgl,8.1,actual,pelagic,LMP DO
220,2006-10-09,10,NA,DO_mgl,8.19,actual,pelagic,LMP DO
220,1994-07-24,3,NA,DO_mgl,9.5,actual,pelagic,LMP DO
220,2017-08-22,6,NA,DO_mgl,8.54,actual,pelagic,LMP DO
220,2017-08-22,7,NA,DO_mgl,8.54,actual,pelagic,LMP DO
220,2017-08-22,8,NA,DO_mgl,8.75,actual,pelagic,LMP DO
220,2019-10-15,24.121000000000002,NA,DO_mgl,0.13,actual,pelagic,LMP DO
220,2019-10-15,24.980999999999998,NA,DO_mgl,0.08,actual,pelagic,LMP DO
220,2019-10-15,25.397000000000002,NA,DO_mgl,0.05,actual,pelagic,LMP DO
220,2006-10-09,4,NA,DO_mgl,8.18,actual,pelagic,LMP DO
220,2006-10-09,3,NA,DO_mgl,8.2,actual,pelagic,LMP DO
220,2006-10-09,2,NA,DO_mgl,8.16,actual,pelagic,LMP DO
220,2006-10-09,1,NA,DO_mgl,8.04,actual,pelagic,LMP DO
220,2006-10-09,0.5,NA,DO_mgl,8.15,actual,pelagic,LMP DO
220,2003-08-18,0.5,NA,temp_C,24.3,actual,pelagic,LMP DO
220,2004-08-23,13,NA,DO_pctsat,72.5,actual,pelagic,LMP DO
220,2004-08-23,12,NA,DO_pctsat,71.1,actual,pelagic,LMP DO
220,2000-05-27,2,NA,DO_pctsat,103,actual,pelagic,LMP DO
220,2000-05-27,1,NA,DO_pctsat,102,actual,pelagic,LMP DO
220,2000-05-27,0.5,NA,DO_pctsat,102,actual,pelagic,LMP DO
220,2004-07-26,10,NA,temp_C,16.7,actual,pelagic,LMP DO
220,2005-08-22,9,NA,DO_pctsat,98.4,actual,pelagic,LMP DO
220,2016-05-31,22,NA,DO_mgl,9.28,actual,pelagic,LMP DO
220,2012-09-17,14,NA,temp_C,13,actual,pelagic,LMP DO
220,2006-10-09,4,NA,temp_C,14.8,actual,pelagic,LMP DO
220,2006-10-09,3,NA,temp_C,14.9,actual,pelagic,LMP DO
220,2006-10-09,2,NA,temp_C,15.3,actual,pelagic,LMP DO
220,2000-09-06,23,NA,temp_C,7,actual,pelagic,LMP DO
220,2000-09-06,22,NA,temp_C,7.1,actual,pelagic,LMP DO
220,2000-09-06,21,NA,temp_C,7.2,actual,pelagic,LMP DO
220,2000-09-06,20,NA,temp_C,7.4,actual,pelagic,LMP DO
220,2000-09-06,19,NA,temp_C,7.7,actual,pelagic,LMP DO
220,2016-09-28,24,NA,temp_C,8.1,actual,pelagic,LMP DO
220,2014-05-27,10,NA,DO_mgl,10.44,actual,pelagic,LMP DO
220,2014-05-27,9,NA,DO_mgl,10.42,actual,pelagic,LMP DO
220,1999-09-20,2,NA,DO_pctsat,93,actual,pelagic,LMP DO
220,1999-09-20,1,NA,DO_pctsat,97,actual,pelagic,LMP DO
220,1997-09-10,0.5,NA,DO_mgl,8.6,actual,pelagic,LMP DO
220,2004-05-25,9,NA,DO_mgl,12.3,actual,pelagic,LMP DO
220,2008-06-03,11,NA,temp_C,11.3,actual,pelagic,LMP DO
220,2000-09-06,10,NA,temp_C,18.2,actual,pelagic,LMP DO
220,2000-09-06,9,NA,temp_C,19.2,actual,pelagic,LMP DO
220,2000-09-06,8,NA,temp_C,20,actual,pelagic,LMP DO
220,2000-09-06,7,NA,temp_C,20,actual,pelagic,LMP DO
220,2000-09-06,6,NA,temp_C,20,actual,pelagic,LMP DO
220,2000-09-06,5,NA,temp_C,20,actual,pelagic,LMP DO
220,2000-09-06,4,NA,temp_C,20.1,actual,pelagic,LMP DO
220,2000-09-06,3,NA,temp_C,20.1,actual,pelagic,LMP DO
220,2000-09-06,2,NA,temp_C,20.2,actual,pelagic,LMP DO
220,2000-09-06,1,NA,temp_C,20.3,actual,pelagic,LMP DO
220,2000-09-06,0.5,NA,temp_C,20.4,actual,pelagic,LMP DO
220,2007-07-16,15,NA,DO_pctsat,93.1,actual,pelagic,LMP DO
220,2012-06-19,23,NA,DO_mgl,6.85,actual,pelagic,LMP DO
220,2012-06-19,22,NA,DO_mgl,6.970000000000001,actual,pelagic,LMP DO
220,2012-06-19,21,NA,DO_mgl,7.09,actual,pelagic,LMP DO
220,2012-06-19,20,NA,DO_mgl,7.28,actual,pelagic,LMP DO
220,1999-08-10,28,NA,DO_pctsat,8,actual,pelagic,LMP DO
220,1999-08-10,27,NA,DO_pctsat,9,actual,pelagic,LMP DO
220,1999-08-10,26,NA,DO_pctsat,12,actual,pelagic,LMP DO
220,1999-08-10,25,NA,DO_pctsat,31,actual,pelagic,LMP DO
220,1999-08-10,24,NA,DO_pctsat,38,actual,pelagic,LMP DO
220,1999-08-10,23,NA,DO_pctsat,38,actual,pelagic,LMP DO
220,1999-08-10,22,NA,DO_pctsat,48,actual,pelagic,LMP DO
220,1999-08-10,21,NA,DO_pctsat,52,actual,pelagic,LMP DO
220,1999-08-10,20,NA,DO_pctsat,58,actual,pelagic,LMP DO
220,1999-08-10,19,NA,DO_pctsat,65,actual,pelagic,LMP DO
220,1999-08-10,18,NA,DO_pctsat,71,actual,pelagic,LMP DO
220,1999-08-10,17,NA,DO_pctsat,71,actual,pelagic,LMP DO
220,1999-08-10,16,NA,DO_pctsat,81,actual,pelagic,LMP DO
220,1999-08-10,15,NA,DO_pctsat,82,actual,pelagic,LMP DO
220,1999-08-10,14,NA,DO_pctsat,87,actual,pelagic,LMP DO
220,1999-08-10,13,NA,DO_pctsat,88,actual,pelagic,LMP DO
220,1999-08-10,12,NA,DO_pctsat,90,actual,pelagic,LMP DO
220,1999-08-10,11,NA,DO_pctsat,92,actual,pelagic,LMP DO
220,1999-08-10,10,NA,DO_pctsat,93,actual,pelagic,LMP DO
220,1999-08-10,9,NA,DO_pctsat,104,actual,pelagic,LMP DO
220,1999-08-10,8,NA,DO_pctsat,105,actual,pelagic,LMP DO
220,1996-06-12,0.5,NA,DO_mgl,9.8,actual,pelagic,LMP DO
220,2014-06-09,16,NA,temp_C,8.6,actual,pelagic,LMP DO
220,2014-06-09,15,NA,temp_C,9.3,actual,pelagic,LMP DO
220,2018-08-13,3,NA,DO_mgl,7.91,actual,pelagic,LMP DO
220,2014-06-09,13,NA,temp_C,10.7,actual,pelagic,LMP DO
220,2014-06-09,12,NA,temp_C,11.5,actual,pelagic,LMP DO
220,2018-08-13,0.5,NA,DO_mgl,8.08,actual,pelagic,LMP DO
220,2014-06-09,8,NA,temp_C,14.1,actual,pelagic,LMP DO
220,2014-06-09,7,NA,temp_C,15.2,actual,pelagic,LMP DO
220,1994-09-14,7,NA,DO_mgl,8.9,actual,pelagic,LMP DO
220,1994-09-14,6,NA,DO_mgl,8.9,actual,pelagic,LMP DO
220,2014-06-09,6,NA,temp_C,16.4,actual,pelagic,LMP DO
220,1994-09-14,4,NA,DO_mgl,9,actual,pelagic,LMP DO
220,1994-09-14,3,NA,DO_mgl,9,actual,pelagic,LMP DO
220,2005-07-25,13,NA,DO_pctsat,86.9,actual,pelagic,LMP DO
220,1994-09-14,1,NA,DO_mgl,8.9,actual,pelagic,LMP DO
220,2014-06-09,0.5,NA,temp_C,21.1,actual,pelagic,LMP DO
220,2015-08-10,12,NA,DO_mgl,8,actual,pelagic,LMP DO
220,2015-08-10,11,NA,DO_mgl,7.7700000000000005,actual,pelagic,LMP DO
220,2004-09-20,5,NA,DO_mgl,9.19,actual,pelagic,LMP DO
220,2017-07-18,2,NA,DO_mgl,8.52,actual,pelagic,LMP DO
220,2017-07-18,4,NA,DO_mgl,8.61,actual,pelagic,LMP DO
220,2017-07-18,0.5,NA,DO_mgl,8.450000000000001,actual,pelagic,LMP DO
220,2012-09-17,0.5,NA,DO_mgl,8.7,actual,pelagic,LMP DO
220,2017-07-18,6,NA,DO_mgl,8.66,actual,pelagic,LMP DO
220,2017-07-18,7,NA,DO_mgl,8.66,actual,pelagic,LMP DO
220,2003-06-23,9,NA,temp_C,13.2,actual,pelagic,LMP DO
220,2003-06-23,8,NA,temp_C,13.8,actual,pelagic,LMP DO
220,2003-06-23,7,NA,temp_C,14.8,actual,pelagic,LMP DO
220,2014-08-19,22,NA,DO_mgl,3.4299999999999997,actual,pelagic,LMP DO
220,2004-07-26,13,NA,DO_pctsat,79.3,actual,pelagic,LMP DO
220,2004-07-26,12,NA,DO_pctsat,79.2,actual,pelagic,LMP DO
220,2017-07-18,20,NA,DO_mgl,5.88,actual,pelagic,LMP DO
220,2004-07-26,10,NA,DO_pctsat,88.7,actual,pelagic,LMP DO
220,2003-06-23,0.5,NA,temp_C,19,actual,pelagic,LMP DO
220,2002-07-29,8,NA,DO_pctsat,106.7,actual,pelagic,LMP DO
220,2002-07-29,7,NA,DO_pctsat,106.8,actual,pelagic,LMP DO
220,2018-09-17,23,NA,temp_C,6.6,actual,pelagic,LMP DO
220,2017-07-18,11,NA,DO_mgl,8.239999999999998,actual,pelagic,LMP DO
220,2017-07-18,18,NA,DO_mgl,7.1899999999999995,actual,pelagic,LMP DO
220,2006-07-05,23,NA,temp_C,7.5,actual,pelagic,LMP DO
220,2006-07-05,22,NA,temp_C,7.5,actual,pelagic,LMP DO
220,2006-07-05,21,NA,temp_C,7.6,actual,pelagic,LMP DO
220,2018-09-17,15,NA,temp_C,9.8,actual,pelagic,LMP DO
220,2014-08-19,6,NA,DO_mgl,8.54,actual,pelagic,LMP DO
220,2014-08-19,5,NA,DO_mgl,8.56,actual,pelagic,LMP DO
220,2007-09-11,16,NA,temp_C,9.1,actual,pelagic,LMP DO
220,2000-08-13,25,NA,temp_C,6.9,actual,pelagic,LMP DO
220,2000-08-13,24,NA,temp_C,6.9,actual,pelagic,LMP DO
220,2019-08-19,20.069,NA,temp_C,7.8,actual,pelagic,LMP DO
220,2012-09-17,18,NA,DO_mgl,3.1,actual,pelagic,LMP DO
220,2018-09-17,9,NA,temp_C,20.4,actual,pelagic,LMP DO
220,2006-07-24,6,NA,DO_pctsat,109.2,actual,pelagic,LMP DO
220,2006-07-24,5,NA,DO_pctsat,114.8,actual,pelagic,LMP DO
220,2018-09-17,6,NA,temp_C,21.6,actual,pelagic,LMP DO
220,1995-09-05,23,NA,temp_C,7.5,actual,pelagic,LMP DO
220,2006-07-05,7,NA,temp_C,15,actual,pelagic,LMP DO
220,2000-08-13,15,NA,temp_C,11,actual,pelagic,LMP DO
220,2000-08-13,14,NA,temp_C,12.7,actual,pelagic,LMP DO
220,2000-08-13,13,NA,temp_C,13.7,actual,pelagic,LMP DO
220,2000-08-13,12,NA,temp_C,14.9,actual,pelagic,LMP DO
220,2004-08-23,11,NA,DO_pctsat,74.8,actual,pelagic,LMP DO
220,2004-08-23,10,NA,DO_pctsat,80.7,actual,pelagic,LMP DO
220,2004-08-23,9,NA,DO_pctsat,89.2,actual,pelagic,LMP DO
220,2017-08-22,6,NA,temp_C,22.2,actual,pelagic,LMP DO
220,2019-10-15,24.121000000000002,NA,temp_C,7.2,actual,pelagic,LMP DO
220,2008-07-01,20,NA,DO_pctsat,95,actual,pelagic,LMP DO
220,2013-06-17,22,NA,DO_mgl,8.870000000000001,actual,pelagic,LMP DO
220,2004-05-25,8,NA,DO_pctsat,110,actual,pelagic,LMP DO
220,2014-05-27,1,NA,DO_pctsat,105.8,actual,pelagic,LMP DO
220,1993-08-22,14,NA,DO_mgl,11.5,actual,pelagic,LMP DO
220,2000-08-13,1,NA,temp_C,21.8,actual,pelagic,LMP DO
220,2000-08-13,0.5,NA,temp_C,21.8,actual,pelagic,LMP DO
220,1997-08-11,17,NA,DO_mgl,7.4,actual,pelagic,LMP DO
220,1997-08-11,16,NA,DO_mgl,8.2,actual,pelagic,LMP DO
220,1997-08-11,15,NA,DO_mgl,8.6,actual,pelagic,LMP DO
220,1997-08-11,14,NA,DO_mgl,9.5,actual,pelagic,LMP DO
220,1997-08-11,13,NA,DO_mgl,8.9,actual,pelagic,LMP DO
220,1997-08-11,12,NA,DO_mgl,9,actual,pelagic,LMP DO
220,1997-08-11,11,NA,DO_mgl,9.2,actual,pelagic,LMP DO
220,1999-07-20,27,NA,DO_pctsat,20,actual,pelagic,LMP DO
220,1999-07-20,26,NA,DO_pctsat,28,actual,pelagic,LMP DO
220,1999-07-20,25,NA,DO_pctsat,28,actual,pelagic,LMP DO
220,1999-07-20,24,NA,DO_pctsat,30,actual,pelagic,LMP DO
220,1999-07-20,23,NA,DO_pctsat,43,actual,pelagic,LMP DO
220,1999-07-20,22,NA,DO_pctsat,51,actual,pelagic,LMP DO
220,1999-07-20,21,NA,DO_pctsat,58,actual,pelagic,LMP DO
220,1999-07-20,20,NA,DO_pctsat,63,actual,pelagic,LMP DO
220,1999-07-20,19,NA,DO_pctsat,69,actual,pelagic,LMP DO
220,1999-07-20,18,NA,DO_pctsat,76,actual,pelagic,LMP DO
220,1999-07-20,17,NA,DO_pctsat,81,actual,pelagic,LMP DO
220,1999-07-20,16,NA,DO_pctsat,82,actual,pelagic,LMP DO
220,2006-08-15,12,NA,DO_mgl,7.07,actual,pelagic,LMP DO
220,1997-06-02,17,NA,DO_mgl,11.1,actual,pelagic,LMP DO
220,2006-08-15,10,NA,DO_mgl,7.159999999999999,actual,pelagic,LMP DO
220,1997-06-02,15,NA,DO_mgl,11.1,actual,pelagic,LMP DO
220,2000-10-03,1,NA,DO_mgl,9.3,actual,pelagic,LMP DO
220,2000-10-03,0.5,NA,DO_mgl,9.4,actual,pelagic,LMP DO
220,2008-07-01,3,suspect,DO_mgl,12.11,actual,pelagic,LMP DO
220,2014-05-27,5,NA,temp_C,13.9,actual,pelagic,LMP DO
220,1997-09-10,1,NA,temp_C,19,actual,pelagic,LMP DO
220,2017-06-20,23,NA,DO_mgl,6.9,actual,pelagic,LMP DO
220,2011-08-17,0.5,NA,DO_mgl,8.229999999999999,actual,pelagic,LMP DO
220,1999-07-20,2,NA,DO_pctsat,98,actual,pelagic,LMP DO
220,1999-07-20,1,NA,DO_pctsat,98,actual,pelagic,LMP DO
220,1999-07-20,0.5,NA,DO_pctsat,100,actual,pelagic,LMP DO
220,1993-07-25,17,NA,temp_C,8,actual,pelagic,LMP DO
220,2007-07-16,19,NA,DO_mgl,10.32,actual,pelagic,LMP DO
220,2002-09-30,21,NA,temp_C,9.2,actual,pelagic,LMP DO
220,2002-09-30,20,NA,temp_C,9.4,actual,pelagic,LMP DO
220,2002-09-30,19,NA,temp_C,9.7,actual,pelagic,LMP DO
220,2002-09-30,18,NA,temp_C,10.209999999999999,actual,pelagic,LMP DO
220,2002-09-30,17,NA,temp_C,10.4,actual,pelagic,LMP DO
220,2002-09-30,16,NA,temp_C,10.9,actual,pelagic,LMP DO
220,2019-06-17,11.947999999999999,NA,temp_C,11.8,actual,pelagic,LMP DO
220,2019-06-17,12.908,NA,temp_C,11.7,actual,pelagic,LMP DO
220,2019-06-17,13.892000000000001,NA,temp_C,11.5,actual,pelagic,LMP DO
220,2019-06-17,14.89,NA,temp_C,10.6,actual,pelagic,LMP DO
220,2019-06-17,15.902000000000001,NA,temp_C,9.5,actual,pelagic,LMP DO
220,2019-06-17,16.991999999999997,NA,temp_C,8.9,actual,pelagic,LMP DO
220,2019-06-17,18.061999999999998,NA,temp_C,8.4,actual,pelagic,LMP DO
220,2019-06-17,19.154000000000003,NA,temp_C,7.9,actual,pelagic,LMP DO
220,2019-06-17,20.272,NA,temp_C,7.7,actual,pelagic,LMP DO
220,2019-06-17,21.435,NA,temp_C,7.4,actual,pelagic,LMP DO
220,2002-09-30,3,NA,temp_C,18.4,actual,pelagic,LMP DO
220,2008-07-29,19,NA,temp_C,7.1,actual,pelagic,LMP DO
220,2014-07-22,19,NA,DO_mgl,7.71,actual,pelagic,LMP DO
220,2011-07-19,24,NA,DO_mgl,5.73,actual,pelagic,LMP DO
220,2002-09-30,0.5,NA,temp_C,18.7,actual,pelagic,LMP DO
