"datetime","lake_elev_ft","obs_flow","obs_stage","precip_in","air_temp_degF"
2021-05-18 23:00:00,"1093.65","60","4.91","0","59.5"
2021-05-19 00:00:00,"1093.64","60","4.91","0","56.2"
2021-05-19 01:00:00,"1093.65","60","4.91","0","53.4"
2021-05-19 02:00:00,"1093.64","60","4.91","0","51.6"
2021-05-19 03:00:00,"1093.64","60","4.91","0","49.9"
2021-05-19 04:00:00,"1093.64","60","4.91","0","48.8"
2021-05-19 05:00:00,"1093.64","60","4.91","0","47.9"
2021-05-19 06:00:00,"1093.64","60","4.91","0","48"
2021-05-19 07:00:00,"1093.65","60","4.91","0","48.7"
2021-05-19 08:00:00,"1093.64","60","4.91","0","52.3"
2021-05-19 09:00:00,"1093.63","60","4.91","0","59.9"
2021-05-19 10:00:00,"1093.61","60","4.91","0","68.4"
2021-05-19 11:00:00,"1093.61","60","4.91","0","70.2"
2021-05-19 12:00:00,"1093.6","60","4.91","0","70.2"
2021-05-19 13:00:00,"1093.66","59","4.9","0","72.1"
2021-05-19 14:00:00,"1093.65","60","4.91","0","75.1"
2021-05-19 15:00:00,"1093.63","59","4.9","0","77.6"
2021-05-19 16:00:00,"1093.61","60","4.91","0","76.1"
2021-05-19 17:00:00,"1093.63","59","4.9","0","79.5"
2021-05-19 18:00:00,"1093.62","60","4.91","0","80.6"
2021-05-19 19:00:00,"1093.64","60","4.91","0","79.8"
2021-05-19 20:00:00,"1093.63","59","4.9","0","77.1"
2021-05-19 21:00:00,"1093.63","59","4.9","0","71.3"
2021-05-19 22:00:00,"1093.63","60","4.91","0","64.9"
2021-05-19 23:00:00,"1093.64","60","4.91","0","61.5"
2021-05-20 00:00:00,"1093.63","60","4.91","0","60.4"
2021-05-20 01:00:00,"1093.63","59","4.9","0","59.2"
2021-05-20 02:00:00,"1093.63","59","4.9","0","58.4"
2021-05-20 03:00:00,"1093.63","60","4.91","0","58"
2021-05-20 04:00:00,"1093.62","59","4.9","0","53.5"
2021-05-20 05:00:00,"1093.63","60","4.91","0","51"
2021-05-20 06:00:00,"1093.63","60","4.91","0","49.8"
2021-05-20 07:00:00,"1093.62","60","4.91","0","49.4"
2021-05-20 08:00:00,"1093.62","59","4.9","0","54.2"
2021-05-20 09:00:00,"1093.63","59","4.9","0","59.1"
2021-05-20 10:00:00,"1093.63","60","4.91","0","61.9"
2021-05-20 11:00:00,"1093.62","57","4.87","0","66.3"
2021-05-20 12:00:00,"1093.61","58","4.89","0","69.9"
2021-05-20 13:00:00,"1093.62","58","4.89","0","73.5"
2021-05-20 14:00:00,"1093.62","58","4.89","0","76.8"
2021-05-20 15:00:00,"1093.63","58","4.89","0","78.3"
2021-05-20 16:00:00,"1093.63","58","4.89","0","79.5"
2021-05-20 17:00:00,"1093.63","58","4.89","0","80.1"
2021-05-20 18:00:00,"1093.63","58","4.89","0","81.5"
2021-05-20 19:00:00,"1093.62","58","4.89","0","80.6"
2021-05-20 20:00:00,"1093.64","58","4.89","0","76.3"
2021-05-20 21:00:00,"1093.62","58","4.89","0","72.2"
2021-05-20 22:00:00,"1093.63","58","4.89","0","68.7"
2021-05-20 23:00:00,"1093.63","58","4.89","0","65.6"
2021-05-21 00:00:00,"1093.62","58","4.89","0","62.7"
2021-05-21 01:00:00,"1093.6","58","4.89","0","60.3"
2021-05-21 02:00:00,"1093.61","58","4.89","0","58.8"
2021-05-21 03:00:00,"1093.61","58","4.89","0","58.8"
2021-05-21 04:00:00,"1093.61","58","4.89","0","57.7"
2021-05-21 05:00:00,"1093.62","58","4.89","0","55.6"
2021-05-21 06:00:00,"1093.64","58","4.89","0","55.7"
2021-05-21 07:00:00,"1093.61","58","4.88","0","56"
2021-05-21 08:00:00,"1093.61","58","4.89","0","58.1"
2021-05-21 09:00:00,"1093.62","58","4.89","0","60"
2021-05-21 10:00:00,"1093.6","58","4.89","0","65.6"
2021-05-21 11:00:00,"1093.61","54","4.83","0","73.5"
2021-05-21 12:00:00,"1093.61","54","4.83","0","77.5"
2021-05-21 13:00:00,"1093.61","54","4.83","0","78.9"
2021-05-21 14:00:00,"1093.63","54","4.83","0","82.9"
2021-05-21 15:00:00,"1093.61","54","4.83","0","85.4"
2021-05-21 16:00:00,"1093.61","53","4.82","0","84.8"
2021-05-21 17:00:00,"1093.61","53","4.82","0","85.9"
2021-05-21 18:00:00,"1093.61","54","4.83","0","86.5"
2021-05-21 19:00:00,"1093.61","53","4.82","0","85.7"
2021-05-21 20:00:00,"1093.61","53","4.82","0","82"
2021-05-21 21:00:00,"1093.61","54","4.83","0","75.4"
2021-05-21 22:00:00,"1093.6","54","4.83","0","72.2"
2021-05-21 23:00:00,"1093.6","54","4.83","0","70"
2021-05-22 00:00:00,"1093.6","54","4.83","0","70"
2021-05-22 01:00:00,"1093.6","53","4.82","0","70"
2021-05-22 02:00:00,"1093.6","53","4.82","0","68.3"
2021-05-22 03:00:00,"1093.61","53","4.82","0","67"
2021-05-22 04:00:00,"1093.59","53","4.82","0","65.7"
2021-05-22 05:00:00,"1093.57","53","4.82","0","63.5"
2021-05-22 06:00:00,"1093.61","53","4.82","0","62"
2021-05-22 07:00:00,"1093.59","53","4.82","0","60"
2021-05-22 08:00:00,"1093.6","53","4.82","0","61.4"
2021-05-22 09:00:00,"1093.6","53","4.82","0","65.8"
2021-05-22 10:00:00,"1093.61","53","4.82","0","72.4"
2021-05-22 11:00:00,"1093.62","53","4.82","0","75"
2021-05-22 12:00:00,"1093.59","53","4.82","0","75.7"
2021-05-22 13:00:00,"1093.59","53","4.82","0","77.7"
2021-05-22 14:00:00,"1093.6","53","4.82","0","80.3"
2021-05-22 15:00:00,"1093.59","53","4.82","0","82.6"
2021-05-22 16:00:00,"1093.6","54","4.83","0","83.1"
2021-05-22 17:00:00,"1093.6","54","4.83","0","83.2"
2021-05-22 18:00:00,"1093.62","53","4.82","0","79.8"
2021-05-22 19:00:00,"1093.6","53","4.82","0","78.1"
2021-05-22 20:00:00,"1093.59","53","4.82","0","75.5"
2021-05-22 21:00:00,"1093.59","53","4.82","0","72.2"
2021-05-22 22:00:00,"1093.59","53","4.82","0","68.5"
2021-05-22 23:00:00,"1093.58","53","4.82","0","66.3"
2021-05-23 00:00:00,"1093.58","53","4.82","0","63.8"
2021-05-23 01:00:00,"1093.59","53","4.82","0","61.8"
2021-05-23 02:00:00,"1093.58","53","4.82","0","62.4"
2021-05-23 03:00:00,"1093.59","53","4.82","0","62.3"
2021-05-23 04:00:00,"1093.58","53","4.82","0","61.6"
2021-05-23 05:00:00,"1093.57","53","4.82","0","61.2"
2021-05-23 06:00:00,"1093.57","53","4.82","0","62.8"
2021-05-23 07:00:00,"1093.59","53","4.82","0","63.7"
2021-05-23 08:00:00,"1093.58","53","4.82","0","65.4"
2021-05-23 09:00:00,"1093.58","53","4.82","0","70"
2021-05-23 10:00:00,"1093.57","53","4.82","0","73.2"
2021-05-23 11:00:00,"1093.56","53","4.82","0","74.9"
2021-05-23 12:00:00,"1093.57","53","4.82","0","76.1"
2021-05-23 13:00:00,"1093.52","53","4.82","0","79.7"
2021-05-23 14:00:00,"1093.59","53","4.82","0","72"
2021-05-23 15:00:00,"1093.56","53","4.81","0","72.7"
2021-05-23 16:00:00,"1093.58","53","4.82","0.01","66.7"
2021-05-23 17:00:00,"1093.53","54","4.83","0","66.4"
2021-05-23 18:00:00,"1093.55","53","4.82","0","60"
2021-05-23 19:00:00,"1093.57","53","4.82","0","61.7"
2021-05-23 20:00:00,"1093.52","53","4.82","0","60.1"
2021-05-23 21:00:00,"1093.56","53","4.82","0","58.3"
2021-05-23 22:00:00,"1093.55","53","4.82","0","53.9"
2021-05-23 23:00:00,"1093.59","53","4.82","0","54.2"
2021-05-24 00:00:00,"1093.56","53","4.82","0","52.9"
2021-05-24 01:00:00,"1093.58","53","4.82","0","50.9"
2021-05-24 02:00:00,"1093.54","53","4.82","0","50.7"
2021-05-24 03:00:00,"1093.56","53","4.82","0","45.7"
2021-05-24 04:00:00,"1093.59","53","4.82","0","43.7"
2021-05-24 05:00:00,"1093.55","53","4.82","0","41.3"
2021-05-24 06:00:00,"1093.61","53","4.82","0","40.1"
2021-05-24 07:00:00,"1093.59","53","4.82","0","41.3"
2021-05-24 08:00:00,"1093.59","53","4.82","0","44.8"
2021-05-24 09:00:00,"1093.59","53","4.82","0","52.2"
2021-05-24 10:00:00,"1093.57","53","4.81","0","56.4"
2021-05-24 11:00:00,"1093.58","53","4.82","0","58.7"
2021-05-24 12:00:00,"1093.55","53","4.82","0","60"
2021-05-24 13:00:00,"1093.56","53","4.82","0","62.6"
2021-05-24 14:00:00,"1093.56","53","4.81","0","65.4"
2021-05-24 15:00:00,"1093.55","53","4.82","0","66.1"
2021-05-24 16:00:00,"1093.57","53","4.81","0","67.6"
2021-05-24 17:00:00,"1093.56","53","4.82","0","68.5"
2021-05-24 18:00:00,"1093.56","53","4.82","0","68.2"
2021-05-24 19:00:00,"1093.54","53","4.82","0","69.4"
2021-05-24 20:00:00,"1093.55","53","4.81","0","66"
2021-05-24 21:00:00,"1093.53","53","4.82","0","62.9"
2021-05-24 22:00:00,"1093.55","53","4.81","0","59.7"
2021-05-24 23:00:00,"1093.56","53","4.81","0","58.3"
2021-05-25 00:00:00,"1093.53","53","4.81","0","56.3"
2021-05-25 01:00:00,"1093.57","53","4.81","0","54.2"
2021-05-25 02:00:00,"1093.54","53","4.82","0","52.3"
2021-05-25 03:00:00,"1093.55","53","4.81","0","50.8"
2021-05-25 04:00:00,"1093.56","53","4.82","0","49.4"
2021-05-25 05:00:00,"1093.54","53","4.81","0","48.4"
2021-05-25 06:00:00,"1093.54","53","4.81","0","46.8"
2021-05-25 07:00:00,"1093.53","53","4.81","0","47"
2021-05-25 08:00:00,"1093.52","53","4.81","0","50.9"
2021-05-25 09:00:00,"1093.52","53","4.81","0","55.6"
2021-05-25 10:00:00,"1093.53","53","4.82","0","59.3"
2021-05-25 11:00:00,"1093.53","53","4.81","0","64.1"
2021-05-25 12:00:00,"1093.53","53","4.81","0","67"
2021-05-25 13:00:00,"1093.54","53","4.81","0","70.8"
2021-05-25 14:00:00,"1093.53","53","4.81","0","75"
2021-05-25 15:00:00,"1093.52","53","4.82","0","77.5"
2021-05-25 16:00:00,"1093.54","53","4.81","0","79.7"
2021-05-25 17:00:00,"1093.49","53","4.81","0","79.5"
2021-05-25 18:00:00,"1093.53","53","4.81","0","77.4"
2021-05-25 19:00:00,"1093.51","53","4.81","0","75.9"
2021-05-25 20:00:00,"1093.53","53","4.81","0","75.6"
2021-05-25 21:00:00,"1093.52","53","4.81","0","73.1"
2021-05-25 22:00:00,"1093.54","53","4.81","0","70.2"
2021-05-25 23:00:00,"1093.54","53","4.81","0","67.8"
2021-05-26 00:00:00,"1093.53","53","4.81","0","65.9"
2021-05-26 01:00:00,"1093.51","53","4.81","0","65.3"
2021-05-26 02:00:00,"1093.52","53","4.81","0","64.5"
2021-05-26 03:00:00,"1093.5","53","4.81","0","62.8"
2021-05-26 04:00:00,"1093.52","53","4.81","0","61.3"
2021-05-26 05:00:00,"1093.5","53","4.81","0","60.1"
2021-05-26 06:00:00,"1093.51","53","4.81","0","58.7"
2021-05-26 07:00:00,"1093.51","53","4.81","0","58.7"
2021-05-26 08:00:00,"1093.52","53","4.81","0","63.1"
2021-05-26 09:00:00,"1093.51","53","4.81","0","67.1"
2021-05-26 10:00:00,"1093.51","50","4.77","0","71.7"
2021-05-26 11:00:00,"1093.53","52","4.8","0","75.6"
2021-05-26 12:00:00,"1093.48","52","4.8","0","80.3"
2021-05-26 13:00:00,"1093.52","52","4.8","0","82.2"
2021-05-26 14:00:00,"1093.53","52","4.8","0","85.5"
2021-05-26 15:00:00,"1093.55","52","4.8","0","84.8"
2021-05-26 16:00:00,"1093.51","52","4.8","0","88"
2021-05-26 17:00:00,"1093.53","52","4.8","0","88.5"
2021-05-26 18:00:00,"1093.53","52","4.8","0","87.7"
2021-05-26 19:00:00,"1093.56","52","4.8","0.04","67.4"
2021-05-26 20:00:00,"1093.53","53","4.81","0.03","65.7"
2021-05-26 21:00:00,"1093.52","53","4.81","0","65.8"
2021-05-26 22:00:00,"1093.53","52","4.8","0.01","64.9"
2021-05-26 23:00:00,"1093.54","52","4.8","0","64.9"
2021-05-27 00:00:00,"1093.52","52","4.8","0","65.3"
2021-05-27 01:00:00,"1093.48","53","4.81","0.06","64.1"
2021-05-27 02:00:00,"1093.51","53","4.81","0","62.6"
2021-05-27 03:00:00,"1093.53","52","4.8","0.01","62.3"
2021-05-27 04:00:00,"1093.51","52","4.8","0","61.9"
2021-05-27 05:00:00,"1093.52","52","4.8","0","60.8"
2021-05-27 06:00:00,"1093.52","52","4.8","0","59.5"
2021-05-27 07:00:00,"1093.54","52","4.8","0","58"
2021-05-27 08:00:00,"1093.5","52","4.8","0","60.3"
2021-05-27 09:00:00,"1093.52","52","4.8","0","64.5"
2021-05-27 10:00:00,"1093.53","52","4.8","0","65.6"
2021-05-27 11:00:00,"1093.5","50","4.77","0","66.7"
2021-05-27 12:00:00,"1093.5","48","4.74","0","67.3"
2021-05-27 13:00:00,"1093.51","48","4.74","0","66.6"
2021-05-27 14:00:00,"1093.50","48.0","4.74","0.00","67.5"
2021-05-27 15:00:00,"1093.51","48.0","4.74","0.00","69.0"
2021-05-27 16:00:00,"1093.47","48.0","4.74","0.00","70.2"
2021-05-27 17:00:00,"1093.51","47.0","4.72","0.00","69.8"
2021-05-27 18:00:00,"1093.49","47.0","4.73","0.00","68.3"
2021-05-27 19:00:00,"1093.52","47.0","4.73","0.00","66.7"
2021-05-27 20:00:00,"1093.51","47.0","4.73","0.00","61.8"
2021-05-27 21:00:00,"1093.51","47.0","4.73","0.00","58.4"
2021-05-27 22:00:00,"1093.50","47.0","4.73","0.00","55.1"
2021-05-27 23:00:00,"1093.51","47.0","4.73","0.00","52.6"
2021-05-28 00:00:00,"1093.53","47.0","4.73","0.00","50.6"
2021-05-28 01:00:00,"1093.49","47.0","4.73","0.00","48.8"
2021-05-28 02:00:00,"1093.48","47.0","4.73","0.00","47.6"
2021-05-28 03:00:00,"1093.50","47.0","4.73","0.00","45.8"
2021-05-28 04:00:00,"1093.50","47.0","4.73","0.00","44.8"
2021-05-28 05:00:00,"1093.49","47.0","4.73","0.00","43.5"
2021-05-28 06:00:00,"1093.50","47.0","4.73","0.00","43.3"
2021-05-28 07:00:00,"1093.49","47.0","4.73","0.00","43.1"
2021-05-28 08:00:00,"1093.48","47.0","4.73","0.00","42.9"
2021-05-28 09:00:00,"1093.48","47.0","4.73","0.00","43.5"
2021-05-28 10:00:00,"1093.49","47.0","4.73","0.00","44.4"
2021-05-28 11:00:00,"1093.49","47.0","4.73","0.00","46.1"
2021-05-28 12:00:00,"1093.48","47.0","4.73","0.00","47.9"
2021-05-28 13:00:00,"1093.48","47.0","4.73","0.00","51.2"
2021-05-28 14:00:00,"1093.49","47.0","4.73","0.00","50.9"
2021-05-28 15:00:00,"1093.49","47.0","4.72","0.00","51.0"
2021-05-28 16:00:00,"1093.47","47.0","4.73","0.00","51.7"
2021-05-28 17:00:00,"1093.49","47.0","4.73","0.00","51.5"
2021-05-28 18:00:00,"1093.48","47.0","4.73","0.00","50.6"
2021-05-28 19:00:00,"1093.47","47.0","4.73","0.00","49.4"
2021-05-28 20:00:00,"1093.48","47.0","4.73","0.00","48.6"
2021-05-28 21:00:00,"1093.48","47.0","4.73","0.00","44.9"
2021-05-28 22:00:00,"1093.49","47.0","4.73","0.03","43.2"
2021-05-28 23:00:00,"1093.48","47.0","4.73","0.04","42.8"
2021-05-29 00:00:00,"1093.49","47.0","4.73","0.04","42.9"
2021-05-29 01:00:00,"1093.49","47.0","4.73","0.03","43.3"
2021-05-29 02:00:00,"1093.48","48.0","4.74","0.04","42.0"
2021-05-29 03:00:00,"1093.50","48.0","4.74","0.04","41.8"
2021-05-29 04:00:00,"1093.51","48.0","4.74","0.02","41.5"
2021-05-29 05:00:00,"1093.49","48.0","4.74","0.02","41.0"
2021-05-29 06:00:00,"1093.49","48.0","4.74","0.02","40.6"
2021-05-29 07:00:00,"1093.50","48.0","4.74","0.01","40.7"
2021-05-29 08:00:00,"1093.49","48.0","4.74","0.01","40.8"
2021-05-29 09:00:00,"1093.51","47.0","4.73","0.00","42.0"
2021-05-29 10:00:00,"1093.47","48.0","4.74","0.01","42.8"
2021-05-29 11:00:00,"1093.52","47.0","4.73","0.00","43.1"
2021-05-29 12:00:00,"1093.49","48.0","4.74","0.00","42.4"
2021-05-29 13:00:00,"1093.55","47.0","4.73","0.00","43.0"
2021-05-29 14:00:00,"1093.53","47.0","4.73","0.00","42.7"
2021-05-29 15:00:00,"1093.47","47.0","4.73","0.01","44.7"
2021-05-29 16:00:00,"1093.49","48.0","4.74","0.00","46.3"
2021-05-29 17:00:00,"1093.49","47.0","4.73","0.00","47.8"
2021-05-29 18:00:00,"1093.52","47.0","4.73","0.00","48.4"
2021-05-29 19:00:00,"1093.51","47.0","4.73","0.00","48.5"
2021-05-29 20:00:00,"1093.51","47.0","4.73","0.00","48.5"
2021-05-29 21:00:00,"1093.50","47.0","4.73","0.00","47.6"
2021-05-29 22:00:00,"1093.49","47.0","4.73","0.00","46.4"
2021-05-29 23:00:00,"1093.49","47.0","4.73","0.00","45.3"
2021-05-30 00:00:00,"1093.48","47.0","4.73","0.00","44.8"
2021-05-30 01:00:00,"1093.49","47.0","4.73","0.00","44.8"
2021-05-30 02:00:00,"1093.49","47.0","4.73","0.00","44.7"
2021-05-30 03:00:00,"1093.48","47.0","4.73","0.00","45.0"
2021-05-30 04:00:00,"1093.48","47.0","4.73","0.00","44.9"
2021-05-30 05:00:00,"1093.49","47.0","4.73","0.00","45.4"
2021-05-30 06:00:00,"1093.49","47.0","4.73","0.00","45.2"
2021-05-30 07:00:00,"1093.47","47.0","4.73","0.00","45.1"
2021-05-30 08:00:00,"1093.49","47.0","4.73","0.00","46.2"
2021-05-30 09:00:00,"1093.49","47.0","4.73","0.00","46.7"
2021-05-30 10:00:00,"1093.49","47.0","4.73","0.00","47.9"
2021-05-30 11:00:00,"1093.50","47.0","4.73","0.00","48.4"
2021-05-30 12:00:00,"1093.47","47.0","4.73","0.00","48.7"
2021-05-30 13:00:00,"1093.52","47.0","4.73","0.00","48.6"
2021-05-30 14:00:00,"1093.52","47.0","4.72","0.00","46.4"
2021-05-30 15:00:00,"1093.47","47.0","4.73","0.02","45.1"
2021-05-30 16:00:00,"1093.51","49.0","4.75","0.04","45.5"
2021-05-30 17:00:00,"1093.52","48.0","4.74","0.03","45.9"
2021-05-30 18:00:00,"1093.50","48.0","4.74","0.02","45.8"
2021-05-30 19:00:00,"1093.50","48.0","4.74","0.00","45.8"
2021-05-30 20:00:00,"1093.50","49.0","4.75","0.02","45.6"
2021-05-30 21:00:00,"1093.50","49.0","4.75","0.03","45.5"
2021-05-30 22:00:00,"1093.50","49.0","4.75","0.02","45.7"
2021-05-30 23:00:00,"1093.51","49.0","4.75","0.02","45.9"
2021-05-31 00:00:00,"1093.52","49.0","4.75","0.02","45.9"
2021-05-31 01:00:00,"1093.52","49.0","4.75","0.00","46.1"
2021-05-31 02:00:00,"1093.51","48.0","4.74","0.00","46.0"
2021-05-31 03:00:00,"1093.48","48.0","4.74","0.00","45.7"
2021-05-31 04:00:00,"1093.49","48.0","4.74","0.02","45.4"
2021-05-31 05:00:00,"1093.49","49.0","4.75","0.02","45.2"
2021-05-31 06:00:00,"1093.51","48.0","4.74","0.01","45.3"
2021-05-31 07:00:00,"1093.49","48.0","4.74","0.01","45.6"
2021-05-31 08:00:00,"1093.49","48.0","4.74","0.01","46.4"
2021-05-31 09:00:00,"1093.51","48.0","4.74","0.01","47.3"
2021-05-31 10:00:00,"1093.53","48.0","4.74","0.00","49.4"
2021-05-31 11:00:00,"1093.52","48.0","4.74","0.00","49.4"
2021-05-31 12:00:00,"1093.52","48.0","4.74","0.01","50.7"
2021-05-31 13:00:00,"1093.49","48.0","4.74","0.00","52.2"
2021-05-31 14:00:00,"1093.52","48.0","4.74","0.00","52.8"
2021-05-31 15:00:00,"1093.51","48.0","4.74","0.01","53.3"
2021-05-31 16:00:00,"1091.98","48.0","4.74","--","53.0"
2021-05-31 17:00:00,"1091.98","47.0","4.73","0.00","54.3"
2021-05-31 18:00:00,"1091.95","47.0","4.73","0.00","53.7"
2021-05-31 19:00:00,"1091.97","48.0","4.74","0.00","53.8"
2021-05-31 20:00:00,"1091.96","48.0","4.74","0.00","53.1"
2021-05-31 21:00:00,"1091.98","47.0","4.73","0.00","52.1"
2021-05-31 22:00:00,"1091.97","47.0","4.73","0.00","50.0"
2021-05-31 23:00:00,"1091.98","47.0","4.73","0.00","48.6"
2021-06-01 00:00:00,"1091.97","47.0","4.73","0.00","46.2"
2021-06-01 01:00:00,"1091.97","47.0","4.73","0.00","44.5"
2021-06-01 02:00:00,"1091.98","47.0","4.73","0.00","43.6"
2021-06-01 03:00:00,"1091.95","47.0","4.73","0.00","43.0"
2021-06-01 04:00:00,"1093.50","47.0","4.73","0.00","43.0"
2021-06-01 05:00:00,"1093.50","47.0","4.73","0.00","43.1"
2021-06-01 06:00:00,"1093.51","47.0","4.73","0.00","43.0"
2021-06-01 07:00:00,"1093.49","47.0","4.73","0.00","43.8"
2021-06-01 08:00:00,"1093.51","47.0","4.73","0.00","46.6"
2021-06-01 09:00:00,"1093.51","47.0","4.73","0.00","50.9"
2021-06-01 10:00:00,"1093.48","47.0","4.73","0.00","55.6"
2021-06-01 11:00:00,"1093.50","47.0","4.73","0.00","59.0"
2021-06-01 12:00:00,"1093.49","47.0","4.73","0.00","63.5"
2021-06-01 13:00:00,"1093.50","47.0","4.73","0.00","66.7"
2021-06-01 14:00:00,"1093.50","47.0","4.73","0.00","69.2"
2021-06-01 15:00:00,"1093.50","47.0","4.73","0.00","70.4"
2021-06-01 16:00:00,"1093.50","47.0","4.73","0.00","74.0"
2021-06-01 17:00:00,"1093.54","47.0","4.73","0.00","71.4"
2021-06-01 18:00:00,"1093.45","47.0","4.73","0.00","72.4"
2021-06-01 19:00:00,"1093.48","47.0","4.73","0.00","72.7"
2021-06-01 20:00:00,"1093.50","47.0","4.73","0.00","69.0"
2021-06-01 21:00:00,"1093.49","47.0","4.73","0.00","64.6"
2021-06-01 22:00:00,"1093.49","47.0","4.73","0.00","58.2"
2021-06-01 23:00:00,"1093.48","47.0","4.73","0.00","54.5"
2021-06-02 00:00:00,"1093.49","47.0","4.73","0.00","51.4"
2021-06-02 01:00:00,"1093.48","47.0","4.73","0.00","49.6"
2021-06-02 02:00:00,"1093.49","47.0","4.73","0.00","48.6"
2021-06-02 03:00:00,"1093.48","47.0","4.73","0.00","47.1"
2021-06-02 04:00:00,"1093.49","47.0","4.73","0.00","46.1"
2021-06-02 05:00:00,"1093.48","47.0","4.73","0.00","45.1"
2021-06-02 06:00:00,"1093.49","47.0","4.73","0.00","44.7"
2021-06-02 07:00:00,"1093.49","47.0","4.73","0.00","45.9"
2021-06-02 08:00:00,"1093.48","47.0","4.72","0.00","50.8"
2021-06-02 09:00:00,"1093.49","47.0","4.73","0.00","60.8"
2021-06-02 10:00:00,"1093.48","47.0","4.73","0.00","66.7"
2021-06-02 11:00:00,"1093.48","47.0","4.73","0.00","70.4"
2021-06-02 12:00:00,"1093.48","47.0","4.73","0.00","73.1"
2021-06-02 13:00:00,"1093.50","47.0","4.73","0.00","74.8"
2021-06-02 14:00:00,"1093.50","47.0","4.73","0.00","75.7"
2021-06-02 15:00:00,"1093.48","47.0","4.73","0.00","76.9"
2021-06-02 16:00:00,"1093.47","47.0","4.73","0.00","77.3"
2021-06-02 17:00:00,"1093.47","47.0","4.73","0.00","77.6"
2021-06-02 18:00:00,"1093.48","47.0","4.73","0.00","77.7"
2021-06-02 19:00:00,"1093.47","47.0","4.73","0.00","74.4"
2021-06-02 20:00:00,"1093.49","47.0","4.73","0.00","72.0"
2021-06-02 21:00:00,"1093.49","47.0","4.72","0.00","69.5"
2021-06-02 22:00:00,"1093.48","47.0","4.73","0.00","66.8"
2021-06-02 23:00:00,"1093.47","47.0","4.73","0.00","65.7"
2021-06-03 00:00:00,"1093.48","47.0","4.72","0.00","64.1"
2021-06-03 01:00:00,"1093.48","47.0","4.73","0.00","63.3"
2021-06-03 02:00:00,"1093.48","47.0","4.73","0.00","62.7"
2021-06-03 03:00:00,"1093.49","47.0","4.73","0.00","62.2"
2021-06-03 04:00:00,"1093.49","47.0","4.73","0.00","61.2"
2021-06-03 05:00:00,"1093.47","47.0","4.73","0.00","60.6"
2021-06-03 06:00:00,"1093.46","47.0","4.73","0.00","59.7"
2021-06-03 07:00:00,"1093.47","47.0","4.72","0.00","59.4"
2021-06-03 08:00:00,"1093.47","47.0","4.73","0.00","61.1"
2021-06-03 09:00:00,"1093.47","47.0","4.73","0.00","63.5"
2021-06-03 10:00:00,"1093.45","47.0","4.73","0.00","65.3"
2021-06-03 11:00:00,"1093.46","47.0","4.73","0.00","67.3"
2021-06-03 12:00:00,"1093.47","47.0","4.73","0.00","70.5"
2021-06-03 13:00:00,"1093.46","47.0","4.73","0.00","72.0"
2021-06-03 14:00:00,"1093.48","47.0","4.73","0.00","74.0"
2021-06-03 15:00:00,"1093.50","47.0","4.73","0.00","73.5"
2021-06-03 16:00:00,"1093.45","47.0","4.72","0.00","71.4"
2021-06-03 17:00:00,"1093.46","47.0","4.73","0.00","74.5"
2021-06-03 18:00:00,"1093.45","47.0","4.73","0.00","72.4"
2021-06-03 19:00:00,"1093.46","47.0","4.73","0.00","70.6"
2021-06-03 20:00:00,"1093.46","47.0","4.72","0.00","69.2"
2021-06-03 21:00:00,"1093.42","47.0","4.73","0.00","67.8"
2021-06-03 22:00:00,"1093.44","47.0","4.73","0.00","66.6"
2021-06-03 23:00:00,"1093.45","47.0","4.72","0.00","65.8"
2021-06-04 00:00:00,"1093.43","47.0","4.73","0.01","63.9"
2021-06-04 01:00:00,"1093.45","47.0","4.73","0.04","63.6"
2021-06-04 02:00:00,"1093.45","47.0","4.73","0.04","63.2"
2021-06-04 03:00:00,"1093.47","48.0","4.74","0.08","63.0"
2021-06-04 04:00:00,"1093.48","48.0","4.74","0.06","62.6"
2021-06-04 05:00:00,"1093.51","48.0","4.74","0.02","61.9"
2021-06-04 06:00:00,"1093.49","48.0","4.74","0.01","61.5"
2021-06-04 07:00:00,"1093.48","48.0","4.74","0.00","61.2"
2021-06-04 08:00:00,"1093.47","47.0","4.73","0.00","62.1"
2021-06-04 09:00:00,"1093.48","--","--","0.00","63.9"
2021-06-04 10:00:00,"1093.47","47.0","4.73","0.00","65.7"
2021-06-04 11:00:00,"1093.46","47.0","4.73","0.00","66.5"
2021-06-04 12:00:00,"1093.48","47.0","4.73","0.00","68.6"
2021-06-04 13:00:00,"1093.48","47.0","4.73","0.00","72.0"
2021-06-04 14:00:00,"1093.47","47.0","4.73","0.00","73.2"
2021-06-04 15:00:00,"1093.47","47.0","4.73","0.00","72.6"
2021-06-04 16:00:00,"1093.48","47.0","4.73","0.00","75.7"
2021-06-04 17:00:00,"1093.47","47.0","4.73","0.00","76.6"
2021-06-04 18:00:00,"1093.46","47.0","4.73","0.00","78.2"
2021-06-04 19:00:00,"1093.47","47.0","4.73","0.00","78.1"
2021-06-04 20:00:00,"1093.47","47.0","4.73","0.00","74.4"
2021-06-04 21:00:00,"1093.47","47.0","4.73","0.00","69.8"
2021-06-04 22:00:00,"1093.47","47.0","4.73","0.00","64.7"
2021-06-04 23:00:00,"1093.48","47.0","4.73","0.00","61.8"
2021-06-05 00:00:00,"1093.47","47.0","4.73","0.00","59.9"
2021-06-05 01:00:00,"1093.46","47.0","4.73","0.00","58.4"
