"date","depth.m","variable","value"
2001-08-21,4,"ALK",4.6
2001-08-21,4,"pH",6.84
2001-08-21,4,"DO_mgL",7
2001-08-21,4,"DOsat_perc",82.6
2001-08-21,4,"COND",89.7
2001-08-21,5,"DO_mgL",7
2001-08-21,5,"DOsat_perc",82.7
2001-08-21,6,"DO_mgL",7
2001-08-21,6,"DOsat_perc",82.5
2001-08-21,7,"DO_mgL",7
2001-08-21,7,"DOsat_perc",82.3
2001-08-21,8,"DO_mgL",9.1
2001-08-21,8,"DOsat_perc",94.9
2001-08-21,9,"DO_mgL",9.3
2001-08-21,9,"DOsat_perc",90.7
2001-08-21,10,"DO_mgL",9
2001-08-21,10,"DOsat_perc",84.2
2001-08-21,10.5,"TP_mgL",0.004
2001-08-21,10.5,"TURBIDITY",0.6
2001-08-21,10.5,"pH",6.63
2001-08-21,10.5,"COND",90.1
2001-08-21,11,"DO_mgL",8.4
2001-08-21,11,"DOsat_perc",76.3
2001-08-21,12,"DO_mgL",7.9
2001-08-21,12,"DOsat_perc",70.2
2001-08-21,13,"DO_mgL",7.5
2001-08-21,13,"DOsat_perc",66.2
2001-08-21,14,"DO_mgL",7.3
2001-08-21,14,"DOsat_perc",64
2001-08-21,15,"DO_mgL",7.4
2001-08-21,15,"DOsat_perc",64
2001-08-21,16,"DO_mgL",7.4
2001-08-21,16,"DOsat_perc",63.1
2001-08-21,17,"DO_mgL",7.1
2001-08-21,17,"DOsat_perc",60.5
2001-08-21,18,"DO_mgL",7
2001-08-21,18,"DOsat_perc",59.4
2001-08-21,19,"DO_mgL",7
2001-08-21,19,"DOsat_perc",59.2
2001-08-21,20,"DO_mgL",6.8
2001-08-21,20,"DOsat_perc",57.6
2001-08-21,21,"DO_mgL",6.7
2001-08-21,21,"DOsat_perc",56.7
2001-08-21,21.5,"TP_mgL",0.004
2001-08-21,21.5,"TURBIDITY",0.4
2001-08-21,21.5,"pH",6.3
2001-08-21,21.5,"COND",90.7
2001-08-21,22,"DO_mgL",6.5
2001-08-21,22,"DOsat_perc",55
2001-08-21,23,"DO_mgL",6.4
2001-08-21,23,"DOsat_perc",53.3
2001-08-21,24,"DO_mgL",6.2
2001-08-21,24,"DOsat_perc",51.5
2001-08-21,25,"DO_mgL",6.2
2001-08-21,25,"DOsat_perc",52
2001-08-21,26,"DO_mgL",5.4
2001-08-21,26,"DOsat_perc",45.2
2001-08-21,27,"DO_mgL",0.3
2001-08-21,27,"DOsat_perc",2.1
2001-08-21,28,"DO_mgL",0.2
2001-08-21,28,"DOsat_perc",1.6
2001-08-21,29,"DO_mgL",0.1
2001-08-21,29,"DOsat_perc",1
2001-08-21,NA,"SD_m",8.9
2001-09-17,0.1,"chla_ugL",1.28
2001-09-17,0.5,"DO_mgL",8.4
2001-09-17,0.5,"DOsat_perc",91.2
2001-09-17,1,"DOsat_perc",90.7
2001-09-17,2,"DO_mgL",8.5
2001-09-17,2,"DOsat_perc",91.9
2001-09-17,3,"DO_mgL",8.5
2001-09-17,3,"DOsat_perc",92.3
2001-09-17,4,"DO_mgL",8.5
2001-09-17,4,"DOsat_perc",92.1
2001-09-17,4.5,"TP_mgL",0.004
2001-09-17,4.5,"TURBIDITY",0.4
2001-09-17,4.5,"ALK",4.3
2001-09-17,4.5,"pH",6.82
2001-09-17,4.5,"COND",90.8
2001-09-17,5,"DO_mgL",8.3
2001-09-17,5,"DOsat_perc",90.4
2001-09-17,6,"DO_mgL",8.5
2001-09-17,6,"DOsat_perc",92
2001-09-17,7,"DO_mgL",8.5
2001-09-17,7,"DOsat_perc",92.1
2001-09-17,8,"DO_mgL",8.3
2001-09-17,8,"DOsat_perc",88.8
2001-09-17,9,"DO_mgL",8.3
2001-09-17,9,"DOsat_perc",89
2001-09-17,10,"DO_mgL",9.4
2001-09-17,10,"DOsat_perc",93.1
2001-09-17,11,"DO_mgL",9
2001-09-17,11,"DOsat_perc",84.6
2001-09-17,11.5,"TP_mgL",0.005
2001-09-17,11.5,"TURBIDITY",0.5
2001-09-17,11.5,"pH",6.63
2001-09-17,11.5,"COND",91.5
2001-09-17,12,"DO_mgL",8.2
2001-09-17,12,"DOsat_perc",74.4
2001-09-17,13,"DO_mgL",7.6
2001-09-17,13,"DOsat_perc",67.4
2001-09-17,14,"DO_mgL",7.3
2001-09-17,14,"DOsat_perc",63.7
2001-09-17,15,"DO_mgL",7
2001-09-17,15,"DOsat_perc",60.8
2001-09-17,16,"DO_mgL",6.5
2001-09-17,16,"DOsat_perc",55.9
2001-09-17,17,"DO_mgL",6.4
2001-09-17,17,"DOsat_perc",54.6
2001-09-17,18,"DO_mgL",6.3
2001-09-17,18,"DOsat_perc",53.9
2001-09-17,19,"DO_mgL",6.4
2001-09-17,19,"DOsat_perc",54.3
2001-09-17,20,"DO_mgL",6.1
2001-09-17,20,"DOsat_perc",52.1
2001-09-17,21,"DO_mgL",5.8
2001-09-17,21,"DOsat_perc",49.3
2001-09-17,21.5,"TP_mgL",0.004
2001-09-17,21.5,"TURBIDITY",0.5
2001-09-17,21.5,"pH",6.41
2001-09-17,21.5,"COND",92
2001-09-17,22,"DO_mgL",5.8
2001-09-17,22,"DOsat_perc",48.9
2001-09-17,23,"DO_mgL",5.6
2001-09-17,23,"DOsat_perc",47.4
2001-09-17,24,"DO_mgL",5.5
2001-09-17,24,"DOsat_perc",46.3
2001-09-17,25,"DO_mgL",5.4
2001-09-17,25,"DOsat_perc",44.9
2001-09-17,26,"DO_mgL",4.3
2001-09-17,26,"DOsat_perc",9
2001-09-17,NA,"SD_m",9.45
2002-06-17,0.1,"chla_ugL",0.9
2002-06-17,0.5,"DO_mgL",9.55
2002-06-17,0.5,"DOsat_perc",96.7
2002-06-17,1,"DOsat_perc",97.3
2002-06-17,2,"DO_mgL",9.67
2002-06-17,2,"DOsat_perc",97.5
2002-06-17,3,"DO_mgL",9.7
2002-06-17,3,"DOsat_perc",97.5
2002-06-17,4,"DO_mgL",9.68
2002-06-17,4,"DOsat_perc",97.1
2002-06-17,4.5,"TP_mgL",0.005
2002-06-17,4.5,"TURBIDITY",0.9
2002-06-17,4.5,"ALK",4.6
2002-06-17,4.5,"pH",6.74
2002-06-17,4.5,"COND",93.2
2002-06-17,5,"DO_mgL",9.49
2002-06-17,5,"DOsat_perc",95.2
2002-06-17,6,"DO_mgL",9.84
2002-06-17,6,"DOsat_perc",98.6
2002-06-17,7,"DO_mgL",9.74
2002-06-17,7,"DOsat_perc",97.4
2002-06-17,8,"DO_mgL",9.77
2002-06-17,8,"DOsat_perc",96.4
2002-06-17,9,"DO_mgL",10.19
2002-06-17,9,"DOsat_perc",97.5
2002-06-17,10,"DO_mgL",10.29
2002-06-17,10,"DOsat_perc",96.9
2002-06-17,10.5,"TP_mgL",0.007
2002-06-17,10.5,"TURBIDITY",0.6
2002-06-17,10.5,"pH",6.75
2002-06-17,10.5,"COND",94
2002-06-17,11,"DO_mgL",10.4
2002-06-17,11,"DOsat_perc",96
2002-06-17,12,"DO_mgL",10.4
2002-06-17,12,"DOsat_perc",95.1
2002-06-17,13,"DO_mgL",10.43
2002-06-17,13,"DOsat_perc",94.2
2002-06-17,14,"DO_mgL",10.27
2002-06-17,14,"DOsat_perc",92.5
2002-06-17,15,"DO_mgL",10.58
2002-06-17,15,"DOsat_perc",94.8
2002-06-17,16,"DO_mgL",10.59
2002-06-17,16,"DOsat_perc",94.7
2002-06-17,17,"DO_mgL",10.58
2002-06-17,17,"DOsat_perc",94
2002-06-17,18,"DO_mgL",10.44
2002-06-17,18,"DOsat_perc",92.6
2002-06-17,19,"DO_mgL",10.73
2002-06-17,19,"DOsat_perc",95.1
2002-06-17,20,"TP_mgL",0.007
2002-06-17,20,"TURBIDITY",0.6
2002-06-17,20,"pH",6.63
2002-06-17,20,"DO_mgL",10.67
2002-06-17,20,"COND",94.1
2002-06-17,20,"DOsat_perc",94.4
2002-06-17,21,"DO_mgL",10.56
2002-06-17,21,"DOsat_perc",93.3
2002-06-17,22,"DO_mgL",10.54
2002-06-17,22,"DOsat_perc",92.7
2002-06-17,23,"DO_mgL",10.47
2002-06-17,23,"DOsat_perc",92
2002-06-17,24,"DO_mgL",10.4
2002-06-17,24,"DOsat_perc",91.4
2002-06-17,25,"DO_mgL",10.39
2002-06-17,25,"DOsat_perc",91.2
2002-06-17,26,"DO_mgL",10.41
2002-06-17,26,"DOsat_perc",91.3
2002-06-17,27,"DO_mgL",10.25
2002-06-17,27,"DOsat_perc",89.8
2002-06-17,28,"DO_mgL",10.01
2002-06-17,28,"DOsat_perc",87.6
2002-06-17,29,"DO_mgL",9.83
2002-06-17,29,"DOsat_perc",85.9
2002-06-17,NA,"SD_m",9.6
2002-07-29,0.1,"chla_ugL",2.57
2002-07-29,0.5,"DO_mgL",8.35
2002-07-29,0.5,"DOsat_perc",96.7
2002-07-29,1,"DOsat_perc",98.4
2002-07-29,2,"DO_mgL",8.7
2002-07-29,2,"DOsat_perc",100.4
2002-07-29,3,"DO_mgL",8.35
2002-07-29,3,"DOsat_perc",96.2
2002-07-29,4,"TP_mgL",0.005
2002-07-29,4,"TURBIDITY",1
2002-07-29,4,"ALK",5.6
2002-07-29,4,"pH",6.93
2002-07-29,4,"DO_mgL",8.71
2002-07-29,4,"DOsat_perc",100.2
2002-07-29,4,"COND",104.7
2002-07-29,5,"DO_mgL",8.62
2002-07-29,5,"DOsat_perc",99.1
2002-07-29,6,"DO_mgL",8.68
2002-07-29,6,"DOsat_perc",99.7
2002-07-29,7,"DO_mgL",8.75
2002-07-29,7,"DOsat_perc",99.9
2002-07-29,8,"DO_mgL",9.34
2002-07-29,8,"DOsat_perc",101.9
2002-07-29,9,"DO_mgL",9.84
2002-07-29,9,"DOsat_perc",102.3
2002-07-29,10,"TP_mgL",0.005
2002-07-29,10,"TURBIDITY",1.5
2002-07-29,10,"pH",6.8
2002-07-29,10,"DO_mgL",10.3
2002-07-29,10,"DOsat_perc",102.9
2002-07-29,10,"COND",105.5
2002-07-29,11,"DO_mgL",10.14
2002-07-29,11,"DOsat_perc",98
2002-07-29,12,"DO_mgL",9.93
2002-07-29,12,"DOsat_perc",94.1
2002-07-29,13,"DO_mgL",9.73
2002-07-29,13,"DOsat_perc",91
2002-07-29,14,"DO_mgL",9.51
2002-07-29,14,"DOsat_perc",88
2002-07-29,15,"DO_mgL",9.54
2002-07-29,15,"DOsat_perc",87.5
2002-07-29,16,"DO_mgL",9.4
2002-07-29,16,"DOsat_perc",85.3
2002-07-29,17,"DO_mgL",9.18
2002-07-29,17,"DOsat_perc",82.9
2002-07-29,18,"DO_mgL",9.01
2002-07-29,18,"DOsat_perc",81.1
2002-07-29,19,"DO_mgL",8.86
2002-07-29,19,"DOsat_perc",79.8
2002-07-29,20,"DO_mgL",8.81
2002-07-29,20,"DOsat_perc",78.8
2002-07-29,21,"TP_mgL",0.005
2002-07-29,21,"TURBIDITY",1
2002-07-29,21,"pH",6.39
2002-07-29,21,"DO_mgL",8.78
2002-07-29,21,"DOsat_perc",78.3
2002-07-29,21,"COND",102.5
2002-07-29,22,"DO_mgL",8.42
2002-07-29,22,"DOsat_perc",74.7
2002-07-29,23,"DO_mgL",8.42
2002-07-29,23,"DOsat_perc",74.6
2002-07-29,24,"DO_mgL",8.38
2002-07-29,24,"DOsat_perc",74.1
2002-07-29,25,"DO_mgL",8.03
2002-07-29,25,"DOsat_perc",70.8
2002-07-29,26,"DO_mgL",7.94
2002-07-29,26,"DOsat_perc",70
2002-07-29,27,"DO_mgL",7.92
2002-07-29,27,"DOsat_perc",69.9
2002-07-29,28,"DO_mgL",8.08
2002-07-29,28,"DOsat_perc",71.2
2002-07-29,29,"DO_mgL",6.81
2002-07-29,29,"DOsat_perc",59.7
2002-07-29,NA,"SD_m",9.6
2002-08-19,0.1,"chla_ugL",0.94
2002-08-19,0.5,"DO_mgL",7.17
2002-08-19,0.5,"DOsat_perc",86.4
2002-08-19,1,"DOsat_perc",93.3
2002-08-19,2,"DO_mgL",7.79
2002-08-19,2,"DOsat_perc",93.9
2002-08-19,3,"DO_mgL",8.12
2002-08-19,3,"DOsat_perc",97.8
2002-08-19,3.5,"TP_mgL",0.01
2002-08-19,3.5,"TURBIDITY",0.3
2002-08-19,3.5,"ALK",5.7
2002-08-19,3.5,"pH",6.93
2002-08-19,3.5,"COND",97.1
2002-08-19,4,"DO_mgL",8.42
2002-08-19,4,"DOsat_perc",101.4
2002-08-19,5,"DO_mgL",8.3
2002-08-19,5,"DOsat_perc",99.9
2002-08-19,6,"DO_mgL",8.87
2002-08-19,6,"DOsat_perc",105.1
2002-08-19,7,"DO_mgL",9.07
2002-08-19,7,"DOsat_perc",105.5
2002-08-19,8,"DO_mgL",9.29
2002-08-19,8,"DOsat_perc",105.3
2002-08-19,9,"DO_mgL",9.56
2002-08-19,9,"DOsat_perc",105.7
2002-08-19,10,"TP_mgL",0.007
2002-08-19,10,"TURBIDITY",0.4
2002-08-19,10,"pH",6.86
2002-08-19,10,"DO_mgL",10.07
2002-08-19,10,"COND",95
2002-08-19,10,"DOsat_perc",103.7
2002-08-19,11,"DO_mgL",10.39
2002-08-19,11,"DOsat_perc",102.6
2002-08-19,12,"DO_mgL",9.91
2002-08-19,12,"DOsat_perc",95.3
2002-08-19,13,"DO_mgL",9.48
2002-08-19,13,"DOsat_perc",89.1
2002-08-19,14,"DO_mgL",8.85
2002-08-19,14,"DOsat_perc",81.9
2002-08-19,15,"DO_mgL",8.49
2002-08-19,15,"DOsat_perc",77.5
2002-08-19,16,"DO_mgL",8.35
2002-08-19,16,"DOsat_perc",76.1
2002-08-19,17,"DO_mgL",8.02
2002-08-19,17,"DOsat_perc",72.7
2002-08-19,18,"DO_mgL",7.84
2002-08-19,18,"DOsat_perc",70.8
2002-08-19,19,"DO_mgL",7.56
2002-08-19,19,"DOsat_perc",68
2002-08-19,20,"DO_mgL",7.63
2002-08-19,20,"DOsat_perc",68.6
2002-08-19,21,"TP_mgL",0.007
2002-08-19,21,"TURBIDITY",0.8
2002-08-19,21,"pH",6.38
2002-08-19,21,"DO_mgL",7.1
2002-08-19,21,"DOsat_perc",63.4
2002-08-19,21,"COND",96.5
2002-08-19,22,"DO_mgL",6.8
2002-08-19,22,"DOsat_perc",60.5
2002-08-19,23,"DO_mgL",6.61
2002-08-19,23,"DOsat_perc",58.6
2002-08-19,24,"DO_mgL",6.69
2002-08-19,24,"DOsat_perc",59.3
2002-08-19,25,"DO_mgL",6.32
2002-08-19,25,"DOsat_perc",55.9
2002-08-19,26,"DO_mgL",6.18
2002-08-19,26,"DOsat_perc",54.7
2002-08-19,27,"DO_mgL",6.09
2002-08-19,27,"DOsat_perc",53.9
2002-08-19,28,"DO_mgL",5.08
2002-08-19,28,"DOsat_perc",44.7
2002-08-19,NA,"SD_m",9.64
2002-09-30,0.1,"chla_ugL",1.09
2002-09-30,0.5,"DO_mgL",8.13
2002-09-30,0.5,"DOsat_perc",86
2002-09-30,1,"DOsat_perc",85
2002-09-30,2,"DO_mgL",8.5
2002-09-30,2,"DOsat_perc",91
2002-09-30,3,"DO_mgL",8.6
2002-09-30,3,"DOsat_perc",92
2002-09-30,4,"DO_mgL",8.8
2002-09-30,4,"DOsat_perc",93
2002-09-30,5,"DO_mgL",9
2002-09-30,5,"DOsat_perc",96
2002-09-30,6,"TP_mgL",0.005
2002-09-30,6,"TURBIDITY",0.5
2002-09-30,6,"ALK",5.8
2002-09-30,6,"pH",6.88
2002-09-30,6,"DO_mgL",9
2002-09-30,6,"COND",96
2002-09-30,6,"DOsat_perc",96
2002-09-30,7,"DO_mgL",9.2
2002-09-30,7,"DOsat_perc",98
2002-09-30,8,"DO_mgL",8.7
2002-09-30,8,"DOsat_perc",94
2002-09-30,9,"DO_mgL",8.9
2002-09-30,9,"DOsat_perc",95
2002-09-30,10,"DO_mgL",9
2002-09-30,10,"DOsat_perc",94
2002-09-30,11,"DO_mgL",9.2
2002-09-30,11,"DOsat_perc",98
2002-09-30,12,"DO_mgL",8.9
2002-09-30,12,"DOsat_perc",91
2002-09-30,13,"DO_mgL",7.2
2002-09-30,13,"DOsat_perc",71
2002-09-30,13.5,"TP_mgL",0.005
2002-09-30,13.5,"TURBIDITY",1
2002-09-30,13.5,"pH",6.51
2002-09-30,13.5,"COND",95.6
2002-09-30,14,"DO_mgL",7.1
2002-09-30,14,"DOsat_perc",67
2002-09-30,15,"DO_mgL",7
2002-09-30,15,"DOsat_perc",65
2002-09-30,16,"DO_mgL",6.3
2002-09-30,16,"DOsat_perc",56
2002-09-30,17,"DO_mgL",6
2002-09-30,17,"DOsat_perc",54
2002-09-30,18,"DO_mgL",5.9
2002-09-30,18,"DOsat_perc",54
2002-09-30,19,"DO_mgL",5.7
2002-09-30,19,"DOsat_perc",52
2002-09-30,20,"DO_mgL",5.2
2002-09-30,20,"DOsat_perc",41
2002-09-30,21,"DO_mgL",4.9
2002-09-30,21,"DOsat_perc",44
2002-09-30,21.5,"TP_mgL",0.005
2002-09-30,21.5,"TURBIDITY",1.7
2002-09-30,21.5,"pH",6.33
2002-09-30,21.5,"COND",95.8
2002-09-30,22,"DO_mgL",4.8
2002-09-30,22,"DOsat_perc",44
2002-09-30,23,"DO_mgL",4.7
2002-09-30,23,"DOsat_perc",41
2002-09-30,24,"DO_mgL",4.1
2002-09-30,24,"DOsat_perc",46
2002-09-30,25,"DO_mgL",4.1
2002-09-30,25,"DOsat_perc",40
2002-09-30,26,"DO_mgL",3.5
2002-09-30,26,"DOsat_perc",39
2002-09-30,27,"DO_mgL",2.9
2002-09-30,27,"DOsat_perc",26
2002-09-30,28,"DO_mgL",2.8
2002-09-30,28,"DOsat_perc",25
2002-09-30,29,"DO_mgL",2.4
2002-09-30,29,"DOsat_perc",24
2002-09-30,NA,"SD_m",9.33
2003-06-23,0.1,"chla_ugL",0.9
2003-06-23,0.5,"DO_mgL",10.06
2003-06-23,0.5,"DOsat_perc",108
2003-06-23,1,"DOsat_perc",102
2003-06-23,2,"DO_mgL",7.04
2003-06-23,2,"DOsat_perc",75.4
2003-06-23,2.5,"TP_mgL",0.005
2003-06-23,2.5,"TURBIDITY",0.15
2003-06-23,2.5,"ALK",3.9
2003-06-23,2.5,"pH",6.78
2003-06-23,2.5,"COND",102.7
2003-06-23,3,"DO_mgL",6.51
2003-06-23,3,"DOsat_perc",69.6
2003-06-23,4,"DO_mgL",5.71
2003-06-23,4,"DOsat_perc",60.5
2003-06-23,5,"DO_mgL",5.11
2003-06-23,5,"DOsat_perc",53
2003-06-23,6,"DO_mgL",4.84
2003-06-23,6,"DOsat_perc",49
2003-06-23,7,"DO_mgL",4.5
2003-06-23,7,"DOsat_perc",44.7
2003-06-23,7.5,"TP_mgL",0.006
2003-06-23,7.5,"TURBIDITY",0.15
2003-06-23,7.5,"pH",6.74
2003-06-23,7.5,"COND",102.5
2003-06-23,8,"DO_mgL",4.33
2003-06-23,8,"DOsat_perc",42
2003-06-23,9,"DO_mgL",4.36
2003-06-23,9,"DOsat_perc",40.6
2003-06-23,10,"DO_mgL",4.39
2003-06-23,10,"DOsat_perc",39.1
2003-06-23,11,"DO_mgL",5.4
2003-06-23,11,"DOsat_perc",39
2003-06-23,12,"DO_mgL",5.1
2003-06-23,12,"DOsat_perc",39.8
2003-06-23,13,"DO_mgL",4.9
2003-06-23,13,"DOsat_perc",40
2003-06-23,14,"DO_mgL",4.81
2003-06-23,14,"DOsat_perc",41
2003-06-23,15,"DO_mgL",4.72
2003-06-23,15,"DOsat_perc",39.9
2003-06-23,16,"DO_mgL",4.59
2003-06-23,16,"DOsat_perc",38.5
2003-06-23,17,"DO_mgL",4.48
2003-06-23,17,"DOsat_perc",37.4
2003-06-23,18,"DO_mgL",4.37
2003-06-23,18,"DOsat_perc",36.4
2003-06-23,19,"DO_mgL",4.34
2003-06-23,19,"DOsat_perc",36.1
2003-06-23,19.5,"TP_mgL",0.007
2003-06-23,19.5,"TURBIDITY",0.15
2003-06-23,19.5,"pH",6.38
2003-06-23,19.5,"COND",102.9
2003-06-23,20,"DO_mgL",4.26
2003-06-23,20,"DOsat_perc",35.3
2003-06-23,21,"DO_mgL",4.25
2003-06-23,21,"DOsat_perc",35.2
2003-06-23,22,"DO_mgL",4.18
2003-06-23,22,"DOsat_perc",34.5
2003-06-23,23,"DO_mgL",4.14
2003-06-23,23,"DOsat_perc",34.1
2003-06-23,24,"DO_mgL",4.08
2003-06-23,24,"DOsat_perc",33.6
2003-06-23,25,"DO_mgL",4.07
2003-06-23,25,"DOsat_perc",33.4
2003-06-23,26,"DO_mgL",4.08
2003-06-23,26,"DOsat_perc",33.5
2003-06-23,27,"DO_mgL",4.11
2003-06-23,27,"DOsat_perc",33.7
2003-06-23,28,"DO_mgL",4.08
2003-06-23,28,"DOsat_perc",33.4
2003-06-23,29,"DO_mgL",4.08
2003-06-23,29,"DOsat_perc",33.4
2003-06-23,NA,"SD_m",12.4
2003-07-30,0.1,"chla_ugL",0.9
2003-07-30,3,"TP_mgL",0.005
2003-07-30,3,"TURBIDITY",0.15
2003-07-30,3,"ALK",4.5
2003-07-30,3,"pH",6.86
2003-07-30,3,"COND",102.7
2003-07-30,9,"TP_mgL",0.007
2003-07-30,9,"TURBIDITY",0.76
2003-07-30,9,"pH",6.75
2003-07-30,9,"COND",101.9
2003-07-30,21,"TP_mgL",0.006
2003-07-30,21,"TURBIDITY",1.3
2003-07-30,21,"pH",6.35
2003-07-30,21,"COND",103.6
2003-08-18,0.1,"chla_ugL",1.42
2003-08-18,0.5,"DO_mgL",7.61
2003-08-18,0.5,"DOsat_perc",91
2003-08-18,1,"DOsat_perc",93.2
2003-08-18,2,"DO_mgL",7.71
2003-08-18,2,"DOsat_perc",92.3
2003-08-18,3,"DO_mgL",7.63
2003-08-18,3,"DOsat_perc",91.3
2003-08-18,3.5,"TP_mgL",0.005
2003-08-18,3.5,"TURBIDITY",1.3
2003-08-18,3.5,"ALK",3.5
2003-08-18,3.5,"pH",6.73
2003-08-18,3.5,"COND",102.7
2003-08-18,4,"DO_mgL",7.6
2003-08-18,4,"DOsat_perc",90.9
2003-08-18,5,"DO_mgL",7.65
2003-08-18,5,"DOsat_perc",91.5
2003-08-18,6,"DO_mgL",7.49
2003-08-18,6,"DOsat_perc",89.5
2003-08-18,7,"DO_mgL",8.06
2003-08-18,7,"DOsat_perc",93.4
2003-08-18,8,"DO_mgL",10.28
2003-08-18,8,"DOsat_perc",108.9
2003-08-18,9,"DO_mgL",10.62
2003-08-18,9,"DOsat_perc",108
2003-08-18,10,"TP_mgL",0.008
2003-08-18,10,"TURBIDITY",1.4
2003-08-18,10,"pH",6.67
2003-08-18,10,"DO_mgL",10.78
2003-08-18,10,"COND",103.3
2003-08-18,10,"DOsat_perc",104.2
2003-08-18,11,"DO_mgL",10.37
2003-08-18,11,"DOsat_perc",96.8
2003-08-18,12,"DO_mgL",10.08
2003-08-18,12,"DOsat_perc",91.7
2003-08-18,13,"DO_mgL",9.42
2003-08-18,13,"DOsat_perc",83.6
2003-08-18,14,"DO_mgL",8.9
2003-08-18,14,"DOsat_perc",77.7
2003-08-18,15,"DO_mgL",8.99
2003-08-18,15,"DOsat_perc",77.4
2003-08-18,16,"DO_mgL",8.61
2003-08-18,16,"DOsat_perc",73.7
2003-08-18,17,"DO_mgL",8.28
2003-08-18,17,"DOsat_perc",70.4
2003-08-18,18,"DO_mgL",8.01
2003-08-18,18,"DOsat_perc",67.8
2003-08-18,19,"DO_mgL",8.15
2003-08-18,19,"DOsat_perc",68.8
2003-08-18,20,"DO_mgL",8.03
2003-08-18,20,"DOsat_perc",67.6
2003-08-18,21,"DO_mgL",7.74
2003-08-18,21,"DOsat_perc",65.1
2003-08-18,22,"TP_mgL",0.005
2003-08-18,22,"TURBIDITY",1.1
2003-08-18,22,"pH",6.24
2003-08-18,22,"DO_mgL",7.91
2003-08-18,22,"DOsat_perc",66.2
2003-08-18,22,"COND",103.8
2003-08-18,23,"DO_mgL",7.89
2003-08-18,23,"DOsat_perc",65.8
2003-08-18,24,"DO_mgL",7.5
2003-08-18,24,"DOsat_perc",62.5
2003-08-18,25,"DO_mgL",6.98
2003-08-18,25,"DOsat_perc",58.1
2003-08-18,26,"DO_mgL",6.81
2003-08-18,26,"DOsat_perc",56.6
2003-08-18,27,"DO_mgL",6.72
2003-08-18,27,"DOsat_perc",55.8
2003-08-18,28,"DO_mgL",6.09
2003-08-18,28,"DOsat_perc",50.5
2003-08-18,29,"DO_mgL",5.71
2003-08-18,29,"DOsat_perc",47.3
2003-08-18,NA,"SD_m",8.125
2003-09-22,0.1,"chla_ugL",1.06
2003-09-22,0.5,"DO_mgL",9.3
2003-09-22,0.5,"DOsat_perc",50.1
2003-09-22,1,"DOsat_perc",38.7
2003-09-22,2,"DO_mgL",9.4
2003-09-22,2,"DOsat_perc",30.3
2003-09-22,3,"DO_mgL",9.5
2003-09-22,3,"DOsat_perc",21
2003-09-22,4,"DO_mgL",9.4
2003-09-22,4,"DOsat_perc",12.2
2003-09-22,4.5,"TP_mgL",0.013
2003-09-22,4.5,"TURBIDITY",1.24
2003-09-22,4.5,"ALK",4.3
2003-09-22,4.5,"pH",6.76
2003-09-22,4.5,"COND",104.5
2003-09-22,5,"DO_mgL",9.4
2003-09-22,5,"DOsat_perc",11.1
2003-09-22,6,"DO_mgL",9.4
2003-09-22,6,"DOsat_perc",93.1
2003-09-22,7,"DO_mgL",9
2003-09-22,7,"DOsat_perc",94
2003-09-22,8,"DO_mgL",9.3
2003-09-22,8,"DOsat_perc",92.4
2003-09-22,9,"DO_mgL",9.3
2003-09-22,9,"DOsat_perc",90
2003-09-22,10,"DO_mgL",9.5
2003-09-22,10,"DOsat_perc",88.8
2003-09-22,11,"DO_mgL",10.2
2003-09-22,11,"DOsat_perc",93.2
2003-09-22,11.5,"TP_mgL",0.005
2003-09-22,11.5,"TURBIDITY",1.29
2003-09-22,11.5,"pH",6.42
2003-09-22,11.5,"COND",103.9
2003-09-22,12,"DO_mgL",8.7
2003-09-22,12,"DOsat_perc",89
2003-09-22,13,"DO_mgL",9
2003-09-22,13,"DOsat_perc",91.8
2003-09-22,14,"DO_mgL",8.5
2003-09-22,14,"DOsat_perc",93.4
2003-09-22,15,"DO_mgL",8.2
2003-09-22,15,"DOsat_perc",90.9
2003-09-22,16,"DO_mgL",7.8
2003-09-22,16,"DOsat_perc",79.4
2003-09-22,17,"DO_mgL",7.4
2003-09-22,17,"DOsat_perc",67.8
2003-09-22,18,"DO_mgL",7.4
2003-09-22,18,"DOsat_perc",59.3
2003-09-22,19,"DO_mgL",7.2
2003-09-22,19,"DOsat_perc",54.6
2003-09-22,20,"DO_mgL",7
2003-09-22,20,"DOsat_perc",38.5
2003-09-22,21,"DO_mgL",6.5
2003-09-22,21,"DOsat_perc",34
2003-09-22,21.5,"TP_mgL",0.005
2003-09-22,21.5,"TURBIDITY",1.6
2003-09-22,21.5,"pH",6.16
2003-09-22,21.5,"COND",104.3
2003-09-22,22,"DO_mgL",6.2
2003-09-22,22,"DOsat_perc",34
2003-09-22,23,"DO_mgL",5.7
2003-09-22,23,"DOsat_perc",32.8
2003-09-22,24,"DO_mgL",5.6
2003-09-22,24,"DOsat_perc",27.8
2003-09-22,25,"DO_mgL",5.2
2003-09-22,25,"DOsat_perc",26.7
2003-09-22,26,"DO_mgL",4.9
2003-09-22,26,"DOsat_perc",23.5
2003-09-22,27,"DO_mgL",4.9
2003-09-22,27,"DOsat_perc",23
2003-09-22,28,"DO_mgL",4.5
2003-09-22,28,"DOsat_perc",22
2003-09-22,29,"DO_mgL",3.6
2003-09-22,29,"DOsat_perc",21.1
2003-09-22,29.5,"DO_mgL",3.5
2003-09-22,29.5,"DOsat_perc",19
2003-09-22,NA,"SD_m",8.25
