station,date,depth_m,layer,parameter,value,depth.measurement,datasource,sitetype
220,2010-06-02,2,E,cond_uScm,90,actual,LMP chem,pelagic
220,2010-06-02,2,E,H_M,4.2657951880159286e-7,actual,LMP chem,pelagic
220,2010-06-02,2,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2010-06-02,2,E,turb_NTU,0.81,actual,LMP chem,pelagic
220,2010-06-02,6,M,cond_uScm,89.8,actual,LMP chem,pelagic
220,2010-06-02,6,M,H_M,1.99526231496888e-7,actual,LMP chem,pelagic
220,2010-06-02,6,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2010-06-02,6,M,turb_NTU,1.1600000000000001,actual,LMP chem,pelagic
220,2010-06-02,14,H,cond_uScm,89,actual,LMP chem,pelagic
220,2010-06-02,14,H,H_M,1.7378008287493775e-7,actual,LMP chem,pelagic
220,2010-06-02,14,H,TP_mgl,0.006,actual,LMP chem,pelagic
220,2010-06-02,14,H,turb_NTU,0.96,actual,LMP chem,pelagic
220,2010-07-12,2,E,alk_mglCaCO3,4.1,actual,LMP chem,pelagic
220,2010-07-12,2,E,cond_uScm,93.1,actual,LMP chem,pelagic
220,2010-07-12,2,E,H_M,1.5848931924611151e-7,actual,LMP chem,pelagic
220,2010-07-12,2,E,TP_mgl,0.005,actual,LMP chem,pelagic
220,2010-07-12,2,E,turb_NTU,0.46,actual,LMP chem,pelagic
220,2010-07-12,8,M,cond_uScm,92.2,actual,LMP chem,pelagic
220,2010-07-12,8,M,H_M,1.99526231496888e-7,actual,LMP chem,pelagic
220,2010-07-12,8,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2010-07-12,8,M,turb_NTU,0.73,actual,LMP chem,pelagic
220,2010-07-12,16,H,cond_uScm,91.9,actual,LMP chem,pelagic
220,2010-07-12,16,H,H_M,4.89778819368447e-7,actual,LMP chem,pelagic
220,2010-07-12,16,H,TP_mgl,0.005,actual,LMP chem,pelagic
220,2010-07-12,16,H,turb_NTU,0.55,actual,LMP chem,pelagic
220,2010-08-17,4,E,alk_mglCaCO3,4.4,actual,LMP chem,pelagic
220,2010-08-17,4,E,cond_uScm,93.9,actual,LMP chem,pelagic
220,2010-08-17,4,E,H_M,1.5135612484362083e-7,actual,LMP chem,pelagic
220,2010-08-17,4,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2010-08-17,4,E,turb_NTU,0.32,actual,LMP chem,pelagic
220,2010-08-17,12,M,cond_uScm,93.5,actual,LMP chem,pelagic
220,2010-08-17,12,M,H_M,3.3884415613920306e-7,actual,LMP chem,pelagic
220,2010-08-17,12,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2010-08-17,12,M,turb_NTU,1.03,actual,LMP chem,pelagic
220,2010-08-17,19,H,cond_uScm,94.5,actual,LMP chem,pelagic
220,2010-08-17,19,H,H_M,9.549925860214375e-7,actual,LMP chem,pelagic
220,2010-08-17,19,H,TP_mgl,0.006,actual,LMP chem,pelagic
220,2010-08-17,19,H,turb_NTU,0.88,actual,LMP chem,pelagic
220,2010-09-13,6,E,alk_mglCaCO3,4.3,actual,LMP chem,pelagic
220,2010-09-13,6,E,cond_uScm,100.8,actual,LMP chem,pelagic
220,2010-09-13,6,E,H_M,1.4791083881682082e-7,actual,LMP chem,pelagic
220,2010-09-13,6,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2010-09-13,6,E,turb_NTU,0.72,actual,LMP chem,pelagic
220,2010-09-13,13,M,cond_uScm,99,actual,LMP chem,pelagic
220,2010-09-13,13,M,H_M,4.677351412871984e-7,actual,LMP chem,pelagic
220,2010-09-13,13,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2010-09-13,13,M,turb_NTU,0.51,actual,LMP chem,pelagic
220,2010-09-13,18,H,cond_uScm,89,actual,LMP chem,pelagic
220,2010-09-13,18,H,H_M,9.772372209558117e-7,actual,LMP chem,pelagic
220,2010-09-13,18,H,TP_mgl,0.006,actual,LMP chem,pelagic
220,2010-09-13,18,H,turb_NTU,0.81,actual,LMP chem,pelagic
220,2010-10-05,8,E,alk_mglCaCO3,3.3,actual,LMP chem,pelagic
220,2010-10-05,8,E,cond_uScm,90.5,actual,LMP chem,pelagic
220,2010-10-05,8,E,H_M,2.630267991895383e-7,actual,LMP chem,pelagic
220,2010-10-05,8,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2010-10-05,8,E,turb_NTU,0.49,actual,LMP chem,pelagic
220,2010-10-05,16,M,cond_uScm,77.7,actual,LMP chem,pelagic
220,2010-10-05,16,M,H_M,6.918309709189369e-7,actual,LMP chem,pelagic
220,2010-10-05,16,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2010-10-05,16,M,turb_NTU,0.69,actual,LMP chem,pelagic
220,2010-10-05,20,H,cond_uScm,90,actual,LMP chem,pelagic
220,2010-10-05,20,H,H_M,8.317637711026717e-7,actual,LMP chem,pelagic
220,2010-10-05,20,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2010-10-05,20,H,turb_NTU,3.07,actual,LMP chem,pelagic
220,2011-05-31,1,E,alk_mglCaCO3,4.2,actual,LMP chem,pelagic
220,2011-05-31,1,E,cond_uScm,89.9,actual,LMP chem,pelagic
220,2011-05-31,1,E,H_M,1.5848931924611151e-7,actual,LMP chem,pelagic
220,2011-05-31,1,E,TP_mgl,0.006,actual,LMP chem,pelagic
220,2011-05-31,1,E,turb_NTU,0.36,actual,LMP chem,pelagic
220,2011-05-31,6,M,cond_uScm,86.9,actual,LMP chem,pelagic
220,2011-05-31,6,M,H_M,2.1877616239495543e-7,actual,LMP chem,pelagic
220,2011-05-31,6,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2011-05-31,6,M,turb_NTU,1.06,actual,LMP chem,pelagic
220,2011-05-31,16,H,cond_uScm,89.7,actual,LMP chem,pelagic
220,2011-05-31,16,H,H_M,3.8904514499428075e-7,actual,LMP chem,pelagic
220,2011-05-31,16,H,TP_mgl,0.006,actual,LMP chem,pelagic
220,2011-05-31,16,H,turb_NTU,1.6,actual,LMP chem,pelagic
220,2011-06-21,2,E,alk_mglCaCO3,2.2,actual,LMP chem,pelagic
220,2011-06-21,2,E,cond_uScm,79.4,actual,LMP chem,pelagic
220,2011-06-21,2,E,H_M,1.6982436524617475e-7,actual,LMP chem,pelagic
220,2011-06-21,2,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2011-06-21,2,E,turb_NTU,0.44,actual,LMP chem,pelagic
220,2011-06-21,8,M,cond_uScm,79.3,actual,LMP chem,pelagic
220,2011-06-21,8,M,H_M,1.6982436524617475e-7,actual,LMP chem,pelagic
220,2011-06-21,8,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2011-06-21,8,M,turb_NTU,0.6699999999999999,actual,LMP chem,pelagic
220,2011-06-21,16,H,cond_uScm,79.9,actual,LMP chem,pelagic
220,2011-06-21,16,H,H_M,4.073802778041134e-7,actual,LMP chem,pelagic
220,2011-06-21,16,H,TP_mgl,0.012,actual,LMP chem,pelagic
220,2011-06-21,16,H,turb_NTU,0.56,actual,LMP chem,pelagic
220,2011-07-19,2,E,alk_mglCaCO3,4.8,actual,LMP chem,pelagic
220,2011-07-19,2,E,cond_uScm,84.5,actual,LMP chem,pelagic
220,2011-07-19,2,E,H_M,1.621810097358931e-7,actual,LMP chem,pelagic
220,2011-07-19,2,E,TP_mgl,0.007,actual,LMP chem,pelagic
220,2011-07-19,2,E,turb_NTU,0.47000000000000003,actual,LMP chem,pelagic
220,2011-07-19,8,M,cond_uScm,84.5,actual,LMP chem,pelagic
220,2011-07-19,8,M,H_M,1.621810097358931e-7,actual,LMP chem,pelagic
220,2011-07-19,8,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2011-07-19,8,M,turb_NTU,0.61,actual,LMP chem,pelagic
220,2011-07-19,20,H,cond_uScm,84.8,actual,LMP chem,pelagic
220,2011-07-19,20,H,H_M,4.2657951880159286e-7,actual,LMP chem,pelagic
220,2011-07-19,20,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2011-07-19,20,H,turb_NTU,0.59,actual,LMP chem,pelagic
220,2011-08-18,3,E,alk_mglCaCO3,5,actual,LMP chem,pelagic
220,2011-08-18,3,E,cond_uScm,88.1,actual,LMP chem,pelagic
220,2011-08-18,3,E,H_M,1.230268770812382e-7,actual,LMP chem,pelagic
220,2011-08-18,3,E,TP_mgl,0.005,actual,LMP chem,pelagic
220,2011-08-18,3,E,turb_NTU,0.62,actual,LMP chem,pelagic
220,2011-08-18,9,M,cond_uScm,88.6,actual,LMP chem,pelagic
220,2011-08-18,9,M,H_M,4.073802778041134e-7,actual,LMP chem,pelagic
220,2011-08-18,9,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2011-08-18,9,M,turb_NTU,1.1300000000000001,actual,LMP chem,pelagic
220,2011-08-18,18,H,cond_uScm,88.3,actual,LMP chem,pelagic
220,2011-08-18,18,H,H_M,7.244359600749911e-7,actual,LMP chem,pelagic
220,2011-08-18,18,H,TP_mgl,0.01,actual,LMP chem,pelagic
220,2011-08-18,18,H,turb_NTU,1.05,actual,LMP chem,pelagic
220,2011-09-19,5,E,alk_mglCaCO3,4.1,actual,LMP chem,pelagic
220,2011-09-19,5,E,cond_uScm,86.5,actual,LMP chem,pelagic
220,2011-09-19,5,E,H_M,6.309573444801935e-7,actual,LMP chem,pelagic
220,2011-09-19,5,E,TP_mgl,0.005,actual,LMP chem,pelagic
220,2011-09-19,5,E,turb_NTU,1.47,actual,LMP chem,pelagic
220,2011-09-19,14,M,cond_uScm,89.1,actual,LMP chem,pelagic
220,2011-09-19,14,M,H_M,1.0964781961431857e-6,actual,LMP chem,pelagic
220,2011-09-19,14,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2011-09-19,14,M,turb_NTU,1.3,actual,LMP chem,pelagic
220,2011-09-19,20,H,cond_uScm,89.8,actual,LMP chem,pelagic
220,2011-09-19,20,H,H_M,1.2589254117941665e-6,actual,LMP chem,pelagic
220,2011-09-19,20,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2011-09-19,20,H,turb_NTU,1.1300000000000001,actual,LMP chem,pelagic
220,2012-06-19,3,E,alk_mglCaCO3,5.7,actual,LMP chem,pelagic
220,2012-06-19,3,E,cond_uScm,84.1,actual,LMP chem,pelagic
220,2012-06-19,3,E,H_M,2.3442288153199246e-7,actual,LMP chem,pelagic
220,2012-06-19,3,E,TP_mgl,0.008,actual,LMP chem,pelagic
220,2012-06-19,3,E,turb_NTU,0.37,actual,LMP chem,pelagic
220,2012-06-19,8,M,cond_uScm,83.4,actual,LMP chem,pelagic
220,2012-06-19,8,M,H_M,3.3884415613920306e-7,actual,LMP chem,pelagic
220,2012-06-19,8,M,TP_mgl,0.007,actual,LMP chem,pelagic
220,2012-06-19,8,M,turb_NTU,1.1900000000000002,actual,LMP chem,pelagic
220,2012-06-19,18,H,cond_uScm,95.5,actual,LMP chem,pelagic
220,2012-06-19,18,H,H_M,2.6302679918953834e-6,actual,LMP chem,pelagic
220,2012-06-19,18,H,TP_mgl,0.01,actual,LMP chem,pelagic
220,2012-06-19,18,H,turb_NTU,0.39,actual,LMP chem,pelagic
220,2012-07-23,2,E,alk_mglCaCO3,6.2,actual,LMP chem,pelagic
220,2012-07-23,2,E,cond_uScm,72.8,actual,LMP chem,pelagic
220,2012-07-23,2,E,H_M,3.3113112148259106e-7,actual,LMP chem,pelagic
220,2012-07-23,2,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2012-07-23,2,E,turb_NTU,0.54,actual,LMP chem,pelagic
220,2012-07-23,8,M,cond_uScm,72.2,actual,LMP chem,pelagic
220,2012-07-23,8,M,H_M,1.4454397707459287e-7,actual,LMP chem,pelagic
220,2012-07-23,8,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2012-07-23,8,M,turb_NTU,1.07,actual,LMP chem,pelagic
220,2012-07-23,17,H,cond_uScm,84.7,actual,LMP chem,pelagic
220,2012-07-23,17,H,H_M,2.8840315031266083e-7,actual,LMP chem,pelagic
220,2012-07-23,17,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2012-07-23,17,H,turb_NTU,1.04,actual,LMP chem,pelagic
220,2012-08-20,4,E,alk_mglCaCO3,6.5,actual,LMP chem,pelagic
220,2012-08-20,4,E,cond_uScm,77,actual,LMP chem,pelagic
220,2012-08-20,4,E,H_M,5.623413251903492e-7,actual,LMP chem,pelagic
220,2012-08-20,4,E,TP_mgl,0.008,actual,LMP chem,pelagic
220,2012-08-20,4,E,turb_NTU,0.43000000000000005,actual,LMP chem,pelagic
220,2012-08-20,12,M,cond_uScm,75.8,actual,LMP chem,pelagic
220,2012-08-20,12,M,H_M,5.248074602497726e-7,actual,LMP chem,pelagic
220,2012-08-20,12,M,TP_mgl,0.008,actual,LMP chem,pelagic
220,2012-08-20,12,M,turb_NTU,0.76,actual,LMP chem,pelagic
220,2012-08-20,22,H,cond_uScm,76.8,actual,LMP chem,pelagic
220,2012-08-20,22,H,H_M,9.120108393559102e-7,actual,LMP chem,pelagic
220,2012-08-20,22,H,TP_mgl,0.008,actual,LMP chem,pelagic
220,2012-08-20,22,H,turb_NTU,1.05,actual,LMP chem,pelagic
220,2012-09-17,4,E,alk_mglCaCO3,5.9,actual,LMP chem,pelagic
220,2012-09-17,4,E,cond_uScm,87.3,actual,LMP chem,pelagic
220,2012-09-17,4,E,H_M,3.8904514499428075e-7,actual,LMP chem,pelagic
220,2012-09-17,4,E,TP_mgl,0.005,actual,LMP chem,pelagic
220,2012-09-17,4,E,turb_NTU,0.76,actual,LMP chem,pelagic
220,2012-09-17,14,M,cond_uScm,85.2,actual,LMP chem,pelagic
220,2012-09-17,14,M,H_M,5.248074602497726e-7,actual,LMP chem,pelagic
220,2012-09-17,14,M,TP_mgl,0.007,actual,LMP chem,pelagic
220,2012-09-17,14,M,turb_NTU,1.1600000000000001,actual,LMP chem,pelagic
220,2012-09-17,20,H,cond_uScm,87.4,actual,LMP chem,pelagic
220,2012-09-17,20,H,H_M,1.0000000000000006e-6,actual,LMP chem,pelagic
220,2012-09-17,20,H,TP_mgl,0.008,actual,LMP chem,pelagic
220,2012-09-17,20,H,turb_NTU,1.49,actual,LMP chem,pelagic
220,2013-06-17,4,E,alk_mglCaCO3,4.5,actual,LMP chem,pelagic
220,2013-06-17,4,E,cond_uScm,84.8,actual,LMP chem,pelagic
220,2013-06-17,4,E,H_M,3.7153522909717306e-7,actual,LMP chem,pelagic
220,2013-06-17,4,E,TP_mgl,0.006,actual,LMP chem,pelagic
220,2013-06-17,4,E,turb_NTU,0.91,actual,LMP chem,pelagic
220,2013-06-17,8,M,cond_uScm,83.8,actual,LMP chem,pelagic
220,2013-06-17,8,M,H_M,3.0199517204020213e-7,actual,LMP chem,pelagic
220,2013-06-17,8,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2013-06-17,8,M,turb_NTU,0.55,actual,LMP chem,pelagic
220,2013-06-17,16,H,cond_uScm,85.5,actual,LMP chem,pelagic
220,2013-06-17,16,H,H_M,3.801893963205615e-7,actual,LMP chem,pelagic
220,2013-06-17,16,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2013-06-17,16,H,turb_NTU,0.61,actual,LMP chem,pelagic
220,2013-07-15,2,E,alk_mglCaCO3,4.4,actual,LMP chem,pelagic
220,2013-07-15,2,E,cond_uScm,83.6,actual,LMP chem,pelagic
220,2013-07-15,2,E,H_M,2.7542287033381706e-7,actual,LMP chem,pelagic
220,2013-07-15,2,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2013-07-15,2,E,turb_NTU,0.5,actual,LMP chem,pelagic
220,2013-07-15,8,M,cond_uScm,85.3,actual,LMP chem,pelagic
220,2013-07-15,8,M,H_M,2.630267991895383e-7,actual,LMP chem,pelagic
220,2013-07-15,8,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2013-07-15,8,M,turb_NTU,0.91,actual,LMP chem,pelagic
220,2013-07-15,18,H,cond_uScm,86.4,actual,LMP chem,pelagic
220,2013-07-15,18,H,H_M,3.7153522909717306e-7,actual,LMP chem,pelagic
220,2013-07-15,18,H,TP_mgl,0.005,actual,LMP chem,pelagic
220,2013-07-15,18,H,turb_NTU,0.5,actual,LMP chem,pelagic
220,2013-08-19,4,E,alk_mglCaCO3,6.2,actual,LMP chem,pelagic
220,2013-08-19,4,E,cond_uScm,86.2,actual,LMP chem,pelagic
220,2013-08-19,4,E,H_M,2.8840315031266083e-7,actual,LMP chem,pelagic
220,2013-08-19,4,E,TP_mgl,0.005,actual,LMP chem,pelagic
220,2013-08-19,4,E,turb_NTU,0.99,actual,LMP chem,pelagic
220,2013-08-19,12,M,cond_uScm,87.8,actual,LMP chem,pelagic
220,2013-08-19,12,M,H_M,5.248074602497726e-7,actual,LMP chem,pelagic
220,2013-08-19,12,M,TP_mgl,0.007,actual,LMP chem,pelagic
220,2013-08-19,12,M,turb_NTU,1.07,actual,LMP chem,pelagic
220,2013-08-19,21,H,cond_uScm,87.6,actual,LMP chem,pelagic
220,2013-08-19,21,H,H_M,7.413102413009184e-7,actual,LMP chem,pelagic
220,2013-08-19,21,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2013-08-19,21,H,turb_NTU,1.58,actual,LMP chem,pelagic
220,2013-09-17,4,E,alk_mglCaCO3,4.5,actual,LMP chem,pelagic
220,2013-09-17,4,E,cond_uScm,85.6,actual,LMP chem,pelagic
220,2013-09-17,4,E,H_M,2.691534803926917e-7,actual,LMP chem,pelagic
220,2013-09-17,4,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2013-09-17,4,E,turb_NTU,0.6,actual,LMP chem,pelagic
220,2013-09-17,12,M,cond_uScm,86.4,actual,LMP chem,pelagic
220,2013-09-17,12,M,H_M,8.709635899560823e-7,actual,LMP chem,pelagic
220,2013-09-17,12,M,TP_mgl,0.005,actual,LMP chem,pelagic
220,2013-09-17,12,M,turb_NTU,0.65,actual,LMP chem,pelagic
220,2013-09-17,21,H,cond_uScm,86.6,actual,LMP chem,pelagic
220,2013-09-17,21,H,H_M,1.0000000000000006e-6,actual,LMP chem,pelagic
220,2013-09-17,21,H,TP_mgl,0.006,actual,LMP chem,pelagic
220,2013-09-17,21,H,turb_NTU,0.8500000000000001,actual,LMP chem,pelagic
220,2014-06-09,2,E,alk_mglCaCO3,4.7,actual,LMP chem,pelagic
220,2014-06-09,2,E,cond_uScm,90.3,actual,LMP chem,pelagic
220,2014-06-09,2,E,H_M,2.7542287033381706e-7,actual,LMP chem,pelagic
220,2014-06-09,2,E,TP_mgl,0.006,actual,LMP chem,pelagic
220,2014-06-09,2,E,turb_NTU,0.39,actual,LMP chem,pelagic
220,2014-06-09,8,M,cond_uScm,88.9,actual,LMP chem,pelagic
220,2014-06-09,8,M,H_M,5.754399373371572e-7,actual,LMP chem,pelagic
220,2014-06-09,8,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2014-06-09,8,M,turb_NTU,0.59,actual,LMP chem,pelagic
220,2014-06-09,18,H,cond_uScm,89.7,actual,LMP chem,pelagic
220,2014-06-09,18,H,H_M,7.07945784384138e-7,actual,LMP chem,pelagic
220,2014-06-09,18,H,TP_mgl,0.009,actual,LMP chem,pelagic
220,2014-06-09,18,H,turb_NTU,0.62,actual,LMP chem,pelagic
220,2014-07-22,3,E,alk_mglCaCO3,5.6,actual,LMP chem,pelagic
220,2014-07-22,3,E,cond_uScm,87.8,actual,LMP chem,pelagic
220,2014-07-22,3,E,H_M,2.45470891568503e-7,actual,LMP chem,pelagic
220,2014-07-22,3,E,TP_mgl,0.003,actual,LMP chem,pelagic
220,2014-07-22,3,E,turb_NTU,1.24,actual,LMP chem,pelagic
220,2014-07-22,11,M,cond_uScm,87.6,actual,LMP chem,pelagic
220,2014-07-22,11,M,H_M,4.36515832240166e-7,actual,LMP chem,pelagic
220,2014-07-22,11,M,TP_mgl,0.004,actual,LMP chem,pelagic
220,2014-07-22,11,M,turb_NTU,0.7799999999999999,actual,LMP chem,pelagic
220,2014-07-22,19,H,cond_uScm,87.1,actual,LMP chem,pelagic
220,2014-07-22,19,H,H_M,7.762471166286915e-7,actual,LMP chem,pelagic
220,2014-07-22,19,H,TP_mgl,0.005,actual,LMP chem,pelagic
220,2014-07-22,19,H,turb_NTU,1.1300000000000001,actual,LMP chem,pelagic
220,2014-08-19,4,E,alk_mglCaCO3,6,actual,LMP chem,pelagic
220,2014-08-19,4,E,cond_uScm,88.7,actual,LMP chem,pelagic
220,2014-08-19,4,E,H_M,2.1379620895022343e-7,actual,LMP chem,pelagic
220,2014-08-19,4,E,TP_mgl,0.002,actual,LMP chem,pelagic
220,2014-08-19,4,E,turb_NTU,0.45,actual,LMP chem,pelagic
220,2014-08-19,12,M,cond_uScm,89,actual,LMP chem,pelagic
220,2014-08-19,12,M,H_M,5.128613839913651e-7,actual,LMP chem,pelagic
220,2014-08-19,12,M,TP_mgl,0.004,actual,LMP chem,pelagic
220,2014-08-19,12,M,turb_NTU,0.45,actual,LMP chem,pelagic
220,2014-08-19,20,H,cond_uScm,88.9,actual,LMP chem,pelagic
220,2014-08-19,20,H,H_M,9.332543007969916e-7,actual,LMP chem,pelagic
220,2014-08-19,20,H,TP_mgl,0.004,actual,LMP chem,pelagic
220,2014-08-19,20,H,turb_NTU,0.91,actual,LMP chem,pelagic
220,2014-09-15,5,E,alk_mglCaCO3,6.8,actual,LMP chem,pelagic
220,2014-09-15,5,E,cond_uScm,93,actual,LMP chem,pelagic
220,2014-09-15,5,E,H_M,1.6982436524617475e-7,actual,LMP chem,pelagic
220,2014-09-15,5,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2014-09-15,5,E,turb_NTU,0.44,actual,LMP chem,pelagic
220,2014-09-15,13,M,cond_uScm,91.5,actual,LMP chem,pelagic
220,2014-09-15,13,M,H_M,4.786300923226384e-7,actual,LMP chem,pelagic
220,2014-09-15,13,M,TP_mgl,0.004,actual,LMP chem,pelagic
220,2014-09-15,13,M,turb_NTU,0.93,actual,LMP chem,pelagic
220,2014-09-15,20,H,cond_uScm,91.2,actual,LMP chem,pelagic
220,2014-09-15,20,H,H_M,7.244359600749911e-7,actual,LMP chem,pelagic
220,2014-09-15,20,H,TP_mgl,0.004,actual,LMP chem,pelagic
220,2014-09-15,20,H,turb_NTU,1,actual,LMP chem,pelagic
220,2015-06-22,3,E,alk_mglCaCO3,5.8,actual,LMP chem,pelagic
220,2015-06-22,3,E,cond_uScm,92.8,actual,LMP chem,pelagic
220,2015-06-22,3,E,H_M,2.570395782768867e-7,actual,LMP chem,pelagic
220,2015-06-22,3,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2015-06-22,3,E,turb_NTU,0.8400000000000001,actual,LMP chem,pelagic
220,2015-06-22,10,M,cond_uScm,93.2,actual,LMP chem,pelagic
220,2015-06-22,10,M,H_M,2.630267991895383e-7,actual,LMP chem,pelagic
220,2015-06-22,10,M,TP_mgl,0.009,actual,LMP chem,pelagic
220,2015-06-22,10,M,turb_NTU,0.37,actual,LMP chem,pelagic
220,2015-06-22,20,H,cond_uScm,92.2,actual,LMP chem,pelagic
220,2015-06-22,20,H,H_M,3.4673685045253196e-7,actual,LMP chem,pelagic
220,2015-06-22,20,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2015-06-22,20,H,turb_NTU,0.72,actual,LMP chem,pelagic
220,2015-07-20,4,E,alk_mglCaCO3,5.5,actual,LMP chem,pelagic
220,2015-07-20,4,E,cond_uScm,93.8,actual,LMP chem,pelagic
220,2015-07-20,4,E,H_M,1.99526231496888e-7,actual,LMP chem,pelagic
220,2015-07-20,4,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2015-07-20,4,E,turb_NTU,0.47000000000000003,actual,LMP chem,pelagic
220,2015-07-20,12,M,cond_uScm,93.7,actual,LMP chem,pelagic
220,2015-07-20,12,M,H_M,2.8183829312644565e-7,actual,LMP chem,pelagic
220,2015-07-20,12,M,TP_mgl,0.004,actual,LMP chem,pelagic
220,2015-07-20,12,M,turb_NTU,0.9,actual,LMP chem,pelagic
220,2015-07-20,20,H,cond_uScm,92.9,actual,LMP chem,pelagic
220,2015-07-20,20,H,H_M,4.2657951880159286e-7,actual,LMP chem,pelagic
220,2015-07-20,20,H,TP_mgl,0.005,actual,LMP chem,pelagic
220,2015-07-20,20,H,turb_NTU,0.6,actual,LMP chem,pelagic
220,2015-08-10,4,E,alk_mglCaCO3,6.4,actual,LMP chem,pelagic
220,2015-08-10,4,E,cond_uScm,98,actual,LMP chem,pelagic
220,2015-08-10,4,E,H_M,1.99526231496888e-7,actual,LMP chem,pelagic
220,2015-08-10,4,E,TP_mgl,0.003,actual,LMP chem,pelagic
220,2015-08-10,4,E,turb_NTU,0.32,actual,LMP chem,pelagic
220,2015-08-10,10,M,cond_uScm,96.1,actual,LMP chem,pelagic
220,2015-08-10,10,M,H_M,2.511886431509584e-7,actual,LMP chem,pelagic
220,2015-08-10,10,M,TP_mgl,0.004,actual,LMP chem,pelagic
220,2015-08-10,10,M,turb_NTU,0.5,actual,LMP chem,pelagic
220,2015-08-10,19,H,cond_uScm,94.9,actual,LMP chem,pelagic
220,2015-08-10,19,H,H_M,4.786300923226384e-7,actual,LMP chem,pelagic
220,2015-08-10,19,H,TP_mgl,0.005,actual,LMP chem,pelagic
220,2015-08-10,19,H,turb_NTU,0.32,actual,LMP chem,pelagic
220,2015-09-21,4,E,alk_mglCaCO3,6,actual,LMP chem,pelagic
220,2015-09-21,4,E,cond_uScm,95,actual,LMP chem,pelagic
220,2015-09-21,4,E,H_M,1.9054607179632493e-7,actual,LMP chem,pelagic
220,2015-09-21,4,E,TP_mgl,0.004,actual,LMP chem,pelagic
220,2015-09-21,4,E,turb_NTU,0.37,actual,LMP chem,pelagic
220,2015-09-21,14,M,cond_uScm,93.2,actual,LMP chem,pelagic
220,2015-09-21,14,M,H_M,4.2657951880159286e-7,actual,LMP chem,pelagic
220,2015-09-21,14,M,TP_mgl,0.006,actual,LMP chem,pelagic
220,2015-09-21,14,M,turb_NTU,0.7,actual,LMP chem,pelagic
220,2015-09-21,21,H,cond_uScm,93.1,actual,LMP chem,pelagic
220,2015-09-21,21,H,H_M,6.309573444801935e-7,actual,LMP chem,pelagic
220,2015-09-21,21,H,TP_mgl,0.007,actual,LMP chem,pelagic
220,2015-09-21,21,H,turb_NTU,0.6799999999999999,actual,LMP chem,pelagic
220,2016-05-31,1.5,E,alk_mglCaCO3,4.4,actual,LMP chem,pelagic
220,2016-05-31,1.5,E,cond_uScm,93.4,actual,LMP chem,pelagic
220,2016-05-31,1.5,E,H_M,9.332543007969916e-8,actual,LMP chem,pelagic
220,2016-05-31,1.5,E,TP_mgl,0.001,actual,LMP chem,pelagic
220,2016-05-31,1.5,E,turb_NTU,0.53,actual,LMP chem,pelagic
220,2016-05-31,5.5,M,cond_uScm,91.8,actual,LMP chem,pelagic
220,2016-05-31,5.5,M,H_M,1.0000000000000007e-7,actual,LMP chem,pelagic
220,2016-05-31,5.5,M,TP_mgl,0.003,actual,LMP chem,pelagic
220,2016-05-31,5.5,M,turb_NTU,0.56,actual,LMP chem,pelagic
220,2016-05-31,15.5,H,cond_uScm,91.9,actual,LMP chem,pelagic
220,2016-05-31,15.5,H,H_M,1.659586907437561e-7,actual,LMP chem,pelagic
220,2016-05-31,15.5,H,TP_mgl,0.001,actual,LMP chem,pelagic
220,2016-05-31,15.5,H,turb_NTU,0.56,actual,LMP chem,pelagic
220,2016-06-21,3.5,E,alk_mglCaCO3,5.9,actual,LMP chem,pelagic
220,2016-06-21,3.5,E,cond_uScm,98.6,actual,LMP chem,pelagic
220,2016-06-21,3.5,E,H_M,8.317637711026718e-8,actual,LMP chem,pelagic
